latitude,longitude,Tract
40.66097006,-73.90461828,
40.66070968,-73.90845727,
40.6852322,-74.00332802,
40.67245489,-73.94872661,
40.59363788,-73.94209702,
40.67907062,-73.97667358,
40.57802742,-73.95951231,
40.64132614,-73.94253848,
40.61858723,-73.96799936,
40.5856482,-73.937672,
40.68758093,-73.97124751,
40.69142209,-73.91343103,
40.63980055,-73.94357031,
40.66161943,-73.93435708,
40.59000661,-73.96207581,
40.5913252,-73.95734389,
40.68052186,-74.00917934,
40.66424692,-73.92649304,
40.57874766,-73.94273991,
40.61835392,-73.96796705,
40.69253246,-73.94774115,
40.66397035,-73.92328173,
40.69882412,-73.93800257,
40.57938498,-73.94380495,
40.68050337,-73.97658655,
40.58701462,-73.94197315,
40.69483833,-73.91212116,
40.65590762,-73.90334247,
40.67907693,-73.98117662,
40.63925958,-73.93776245,
40.69468659,-73.91110803,
40.59292762,-73.94336867,
40.66626807,-73.90532082,
40.68842836,-73.98108384,
40.68560785,-73.94291137,
40.5924242,-73.95307283,
40.68841091,-73.97584818,
40.58351434,-73.95967099,
40.67633252,-73.94711212,
40.58383263,-73.94048544,
40.68654646,-73.97250275,
40.61385261,-73.96852389,
40.6390419,-73.94139104,
40.70977257,-73.94825786,
40.69069673,-73.93776132,
40.6772805,-73.97422626,
40.67550229,-73.97609801,
40.69027795,-73.91776684,
40.66857528,-73.91435827,
40.66059612,-73.91424957,
40.64107952,-73.93313776,
40.66358413,-73.99559893,
40.66493976,-73.91245973,
40.61513039,-73.964111,
40.62311765,-73.96382933,
40.6604853,-73.99653625,
40.68599638,-73.94606602,
40.68823348,-73.95254025,
40.61910023,-73.96700134,
40.68754417,-73.94549866,
40.68145319,-73.96607633,
40.67755234,-73.99696439,
40.64144595,-73.94064304,
40.68844363,-73.97486378,
40.64603704,-73.92494556,
40.58959778,-73.9625225,
40.65395424,-73.94123738,
40.69503686,-73.93897976,
40.65033769,-74.0068832,
40.68720396,-73.97972481,
40.69919468,-73.92426902,
40.61796098,-73.95810131,
40.6518886,-74.00491926,
40.5899337,-73.9447286,
40.69565946,-73.9434473,
40.6851011,-73.97776398,
40.61272893,-73.96486865,
40.6827795,-73.98037515,
40.67775054,-73.97745277,
40.66373612,-73.91796897,
40.6842732,-73.98387936,
40.66048077,-73.91791891,
40.69758368,-73.94964854,
40.6962555,-73.93394072,
40.67830994,-73.99963226,
40.69451044,-73.93031465,
40.65875659,-73.92529888,
40.65965046,-73.91599165,
40.67786559,-73.97630266,
40.65148883,-73.93034517,
40.68503725,-74.00535438,
40.66492415,-73.92123324,
40.59044381,-73.94384605,
40.70513712,-73.9434104,
40.67615181,-73.97169947,
40.62795151,-73.96476697,
40.71074485,-73.94377356,
40.68393156,-73.95733874,
40.61786057,-73.97066159,
40.62919279,-73.9784527,
40.58576204,-73.95178861,
40.64608621,-74.00212609,
40.68763135,-73.91687587,
40.63024258,-73.97169372,
40.65299753,-74.00377329,
40.68669259,-73.95679251,
40.69166944,-73.93975814,
40.67302812,-73.9542274,
40.68261678,-73.97626491,
40.68780682,-73.97472339,
40.69593981,-73.94423322,
40.65806316,-73.94685629,
40.64339018,-73.93721449,
40.68414256,-74.00215975,
40.65205152,-73.94011826,
40.5825318,-73.95997399,
40.68691404,-73.98682822,
40.69748642,-73.93617181,
40.62649608,-73.96257744,
40.64245167,-73.94287622,
40.69494385,-73.9213853,
40.69272161,-73.91891055,
40.69659626,-73.92561711,
40.67888014,-73.97181369,
40.69220684,-73.94405604,
40.64063629,-73.94075186,
40.60952524,-73.97312152,
40.68033512,-73.94870253,
40.67494499,-73.96494403,
40.67621262,-73.9734804,
40.68529536,-73.99782218,
40.68108727,-73.95548016,
40.67931453,-73.94381809,
40.69284354,-73.93850577,
40.62925261,-73.96498965,
40.65641485,-74.0003496,
40.57759777,-73.95555634,
40.67639112,-73.95589068,
40.67896044,-73.99870209,
40.65077332,-74.01518277,
40.70036157,-73.92914365,
40.69225086,-73.95026559,
40.70328398,-73.94254639,
40.65682929,-74.00180566,
40.6841343,-73.99667564,
40.6577049,-73.90940208,
40.67654212,-73.97403547,
40.68169155,-73.97509707,
40.6385179,-73.93188644,
40.66184676,-73.9987673,
40.66257946,-73.99394456,
40.68766948,-73.96405393,
40.65156783,-73.93398496,
40.62740488,-73.96341631,
40.62854801,-73.95910699,
40.70304802,-73.93746486,
40.66928542,-73.91334801,
40.59001249,-73.95550847,
40.70418466,-73.949236,
40.68062261,-73.96999222,
40.67207353,-73.95575294,
40.66016406,-73.92438181,
40.70206515,-73.94800056,
40.69464135,-73.92895139,
40.69371889,-73.9202436,
40.69800293,-73.93708011,
40.67888197,-73.98067193,
40.66470689,-73.90947187,
40.69120077,-73.92674459,
40.6880027,-73.92194517,
40.68125955,-73.98469491,
40.70785279,-73.94569125,
40.67159607,-73.94939779,
40.69280727,-73.91588136,
40.68703282,-73.95645335,
40.67621842,-74.00031725,
40.69270306,-73.9486858,
40.69871588,-73.93582802,
40.67772577,-73.95083163,
40.70588897,-73.94296613,
40.67862555,-73.94966285,
40.69841369,-73.92206281,
40.65663809,-73.9304299,
40.65693977,-73.92564691,
40.68663503,-73.9338565,
40.6898223,-73.92580857,
40.58000573,-73.96582546,
40.68146368,-74.00069585,
40.68356534,-73.96183151,
40.6863793,-73.95577229,
40.65311745,-74.014531,
40.69364118,-73.93171473,
40.64528746,-73.99704153,
40.5942417,-73.93681061,
40.67434813,-73.94728313,
40.65465165,-73.94170529,
40.69998476,-73.93726217,
40.57932868,-73.94662735,
40.67572907,-74.01337867,
40.64015008,-73.93495111,
40.66145697,-73.99700117,
40.64025103,-73.94426535,
40.63885254,-73.92704347,
40.67248545,-73.94955934,
40.63071217,-73.96285608,
40.68100092,-73.94055015,
40.64305914,-73.92524078,
40.6598932,-73.91764571,
40.5776898,-73.96820254,
40.58741195,-73.93558214,
40.70655072,-73.94349216,
40.70796741,-73.94430972,
40.68002358,-73.97942414,
40.67732641,-73.95415234,
40.67541637,-74.01154,
40.66312249,-73.92370803,
40.6772332,-73.94221912,
40.70859535,-73.93774461,
40.68895278,-73.95295802,
40.6521668,-73.94010734,
40.67659117,-74.01107153,
40.68659503,-73.96024325,
40.66331301,-73.9100721,
40.64437616,-73.93831621,
40.5913396,-73.95208703,
40.69374324,-73.92376675,
40.64825173,-73.9287197,
40.59254178,-73.95199255,
40.66160187,-73.91965124,
40.70486894,-73.95116868,
40.68303731,-73.97926096,
40.67513437,-73.95683244,
40.58415093,-73.95911257,
40.57784383,-73.96039078,
40.68896041,-73.93986515,
40.68463525,-73.9691467,
40.66589312,-73.91367323,
40.6520723,-74.00828167,
40.68071497,-73.96648412,
40.65803868,-73.91518634,
40.6933666,-73.9471527,
40.65549115,-73.94092248,
40.59308036,-73.94710965,
40.6793417,-73.99210071,
40.62261496,-73.96260483,
40.67651676,-73.9542971,
40.61769627,-73.96254995,
40.69598383,-73.92508046,
40.65197246,-74.01751114,
40.69786268,-73.92730707,
40.62504735,-73.96420653,
40.69100608,-73.94144993,
40.64296452,-73.9275002,
40.68220426,-73.98918353,
40.70381897,-73.94207345,
40.66694467,-73.91783166,
40.68428442,-73.97109028,
40.58010725,-73.9506191,
40.70190739,-73.95128626,
40.70222406,-73.95377095,
40.58830637,-73.94542483,
40.65543246,-73.92932471,
40.69891261,-73.94468153,
40.69485422,-73.93145745,
40.68043366,-73.94233533,
40.65831801,-73.93061196,
40.62547428,-73.96932535,
40.70745848,-73.94198012,
40.61644784,-73.97412368,
40.67177914,-73.94754832,
40.67346588,-73.95082396,
40.64723044,-73.92406854,
40.69283407,-73.91879863,
40.61326358,-73.96300626,
40.67987911,-74.01388786,
40.64876814,-73.93396251,
40.68804201,-73.94774827,
40.58898156,-73.95847593,
40.5793254,-73.93998186,
40.66358681,-73.99409946,
40.66084792,-73.93892093,
40.6837883,-73.99322512,
40.64818116,-73.92999907,
40.57627136,-73.93659002,
40.67929924,-73.95971762,
40.67334149,-73.94883048,
40.66027638,-73.91614585,
40.6279082,-73.96679524,
40.67449996,-74.00729667,
40.68624506,-73.99839185,
40.61743088,-73.96527681,
40.68279132,-73.94787858,
40.66083351,-73.91237861,
40.68398427,-73.9793436,
40.71176436,-73.93557739,
40.64923849,-73.92236531,
40.65486487,-73.92587988,
40.6165574,-73.97314751,
40.68488085,-73.99582828,
40.64992885,-73.94366264,
40.61320381,-73.95690491,
40.65626612,-73.92383841,
40.68074724,-73.97460349,
40.65148932,-73.93590588,
40.58288967,-73.95534041,
40.6827593,-73.96473441,
40.65865679,-73.937438,
40.69653855,-73.92986896,
40.67386312,-74.00806808,
40.68528372,-73.97190112,
40.5794872,-73.95126035,
40.67637295,-73.9672506,
40.58351439,-73.95981859,
40.65767451,-73.90574749,
40.63105781,-73.97177984,
40.68445228,-73.96299201,
40.69362324,-73.92927341,
40.59003671,-73.96178775,
40.69517704,-73.9296973,
40.68371394,-73.98973494,
40.57781222,-73.96446944,
40.67829892,-73.97470897,
40.6545214,-73.91728473,
40.65858556,-73.90888548,
40.69229287,-73.91812857,
40.67898165,-74.01317743,
40.62748967,-73.96250122,
40.67575575,-73.95975942,
40.61629611,-73.96159262,
40.58469311,-73.95562362,
40.67959425,-73.99252611,
40.70644309,-73.93707214,
40.68456055,-73.95853901,
40.63380955,-73.96697244,
40.67207532,-73.91133644,
40.61067735,-73.97026857,
40.67962697,-74.01024641,
40.6760808,-73.97319565,
40.67869417,-73.94965559,
40.6818749,-73.94279198,
40.57697058,-73.95213334,
40.65279594,-73.9468749,
40.58736811,-73.95986668,
40.65813418,-73.92214951,
40.65982099,-73.90581294,
40.68627631,-73.93062253,
40.67819401,-73.97206274,
40.67607769,-73.97167427,
40.65732614,-73.89951281,
40.66333713,-73.99671633,
40.6885006,-73.93718644,
40.67420666,-73.95691235,
40.67955163,-73.98028957,
40.59087724,-73.95585355,
40.68382047,-73.98506209,
40.67938027,-74.00542243,
40.68663916,-73.95350412,
40.67259876,-73.95137616,
40.68331871,-73.98999099,
40.6815586,-73.95354011,
40.58956616,-73.93979624,
40.68655589,-73.92147451,
40.69484966,-73.94911328,
40.68254485,-73.99213639,
40.65324013,-73.93055598,
40.69342406,-73.91119265,
40.62283249,-73.96479489,
40.64764489,-73.93286812,
40.68202007,-73.9544015,
40.67996136,-73.96157398,
40.71050526,-73.9479038,
40.6881,-73.96275921,
40.59298875,-73.93945469,
40.67600095,-73.94830209,
40.57954002,-73.94099686,
40.68583053,-73.99552895,
40.68573353,-73.96130744,
40.70092621,-73.93725407,
40.61749929,-73.96458879,
40.70100588,-73.93739465,
40.69016795,-73.92139093,
40.68603372,-73.99849282,
40.68026656,-73.9903556,
40.68285801,-73.99793043,
40.67823857,-73.99943758,
40.67294578,-73.95423827,
40.5868403,-73.93927664,
40.70963473,-73.94694142,
40.66250002,-73.9991818,
40.6832463,-73.98152518,
40.68312121,-73.99155583,
40.58716806,-73.94710353,
40.69004087,-73.9433511,
40.67628968,-74.00495711,
40.65564177,-73.90715595,
40.6862905,-73.98315773,
40.68059117,-73.9573553,
40.66418635,-73.92204152,
40.68096161,-73.94426377,
40.61089918,-73.95964724,
40.66168067,-73.91472756,
40.68298221,-73.93969387,
40.65973088,-73.92512478,
40.64673039,-73.92331957,
40.68263996,-73.9606963,
40.5871709,-73.93645726,
40.63967521,-73.9454801,
40.6441366,-73.92760343,
40.62092898,-73.96057414,
40.62745688,-73.96294075,
40.70051635,-73.9264855,
40.66040633,-73.93451326,
40.69316258,-73.91024821,
40.57568183,-73.95538843,
40.62805335,-73.95746092,
40.68541803,-73.98586219,
40.68847329,-73.93744247,
40.68328338,-74.00446006,
40.68480857,-73.97069704,
40.68923416,-73.97502575,
40.67937105,-73.98398149,
40.63258336,-73.9696067,
40.65102392,-73.9332215,
40.68793937,-73.91771203,
40.58636956,-73.96149462,
40.58205324,-73.9654428,
40.65768565,-74.00245083,
40.65153807,-73.93473819,
40.61606881,-73.95541546,
40.57932267,-73.94000347,
40.66099032,-73.99583338,
40.68884553,-73.98090703,
40.65494446,-73.92586898,
40.63779323,-73.93661804,
40.6622969,-73.91664432,
40.67468784,-73.95921569,
40.65932962,-73.9202667,
40.68486666,-73.94271008,
40.67828469,-73.96275027,
40.67903169,-74.00519887,
40.61678597,-73.96563374,
40.68756334,-73.92578584,
40.58372574,-73.95260732,
40.68505993,-73.93454313,
40.57848861,-73.95968482,
40.65918359,-73.9119771,
40.62632086,-73.97418109,
40.67942396,-74.00898811,
40.67234852,-73.95028043,
40.67368988,-74.01180287,
40.65194567,-73.93721364,
40.6890537,-73.95842804,
40.70512679,-73.950797,
40.57903529,-73.96104526,
40.66098844,-73.90361625,
40.69170987,-73.92883912,
40.59110781,-73.96373505,
40.66456676,-73.99573223,
40.68367727,-73.9818063,
40.69089881,-73.93587882,
40.70637671,-73.94132462,
40.68701381,-73.92081412,
40.65503814,-73.93557811,
40.61510546,-73.9555998,
40.67283223,-73.90702747,
40.66130813,-73.93722646,
40.66450784,-73.92675228,
40.70968048,-73.93451535,
40.61153734,-73.95588311,
40.6908919,-73.91654727,
40.69963341,-73.92786414,
40.69990815,-73.95545316,
40.69610496,-73.93466933,
40.58978956,-73.94758392,
40.67991823,-73.99425305,
40.69114932,-73.9157356,
40.58639643,-73.93093871,
40.68792053,-73.96840239,
40.65252313,-73.93917001,
40.66325631,-73.91491658,
40.65793615,-73.92568184,
40.70059512,-73.92955454,
40.61248625,-73.97060993,
40.61926044,-73.97075103,
40.69641324,-73.91879066,
40.68803506,-73.9767678,
40.67802172,-74.00160795,
40.6545089,-73.93170073,
40.65967414,-73.92235677,
40.68349468,-73.99456282,
40.59238409,-73.94326471,
40.67805557,-73.97935986,
40.5873012,-73.94423393,
40.69933437,-73.93748638,
40.70631481,-73.9384176,
40.65952742,-74.00095153,
40.65720898,-73.92183343,
40.67821929,-73.97455037,
40.71134242,-73.9421643,
40.68263282,-73.9944439,
40.68715959,-73.95091843,
40.66275635,-73.92624237,
40.67955289,-73.95534778,
40.68348648,-73.99536686,
40.63156022,-73.96258901,
40.64745587,-73.99908468,
40.69874198,-73.93837411,
40.61798643,-73.96017966,
40.67698637,-73.9723048,
40.6809637,-73.93764421,
40.7109505,-73.94334054,
40.65884598,-73.90507545,
40.67381238,-73.95956952,
40.65730352,-73.92364981,
40.68095563,-73.96360326,
40.64672208,-73.92319345,
40.68337404,-73.99978367,
40.65908721,-73.9272484,
40.65338711,-74.00743852,
40.68048542,-73.9839668,
40.64295212,-73.93427455,
40.69165534,-73.92944138,
40.68772244,-73.96673661,
40.67381613,-73.95487576,
40.6390255,-73.94153157,
40.64076934,-73.93310204,
40.58723121,-73.95350852,
40.61601522,-73.96751073,
40.65424579,-73.92358844,
40.67453752,-73.94728659,
40.5775981,-73.96439035,
40.69917348,-73.92543031,
40.63832793,-73.93091019,
40.64299646,-73.94008675,
40.59288081,-73.94892094,
40.64636336,-73.92447673,
40.58119206,-73.95918639,
40.58811351,-73.9385554,
40.63870954,-73.93579565,
40.62913184,-73.96498971,
40.6298251,-73.96131464,
40.66045466,-73.91229261,
40.69407159,-73.92224459,
40.68727498,-73.92991116,
40.68304484,-73.95012103,
40.63283344,-73.97079913,
40.69436278,-73.91863089,
40.68513641,-73.94426028,
40.61651437,-73.95781406,
40.68380036,-73.9456207,
40.69564158,-73.92639351,
40.57952554,-73.95800662,
40.67655053,-74.00094816,
40.58966996,-73.93883841,
40.66179381,-73.92338876,
40.57993538,-73.96043994,
40.67779666,-74.0003425,
40.63034726,-73.96330302,
40.69016597,-73.93590476,
40.70503286,-73.93322871,
40.65239805,-73.93628702,
40.69403842,-73.940232,
40.68121066,-73.94859369,
40.64385505,-73.93908062,
40.64908518,-73.92717643,
40.58684267,-73.96464465,
40.67166539,-73.95101274,
40.67949849,-73.96468927,
40.67654154,-73.95449898,
40.69784887,-73.93164551,
40.63876496,-73.93193663,
40.62180039,-73.96462253,
40.67243699,-73.90370425,
40.69952722,-73.9442194,
40.66298855,-73.90592381,
40.59329304,-73.93378333,
40.68332458,-73.99650262,
40.68651017,-73.98377425,
40.6513555,-73.92354129,
40.70824953,-73.94894435,
40.6623532,-73.91860145,
40.68151251,-73.98851663,
40.69681693,-73.9366052,
40.65791743,-73.91453774,
40.68673324,-73.91994187,
40.69413846,-73.92372302,
40.68346403,-73.94840086,
40.63404049,-73.96832341,
40.62181697,-73.95689214,
40.67881332,-73.98046645,
40.6772825,-74.0142875,
40.64323439,-73.9246136,
40.67141805,-73.95712685,
40.58150786,-73.9595894,
40.67231548,-73.95682345,
40.62765509,-73.95674787,
40.59186902,-73.95830851,
40.64660541,-73.92114316,
40.68640425,-74.00203723,
40.58566655,-73.96050495,
40.65572099,-73.93953471,
40.69066395,-73.93804982,
40.66291758,-73.91714096,
40.6541969,-73.92436695,
40.70125516,-73.95376441,
40.68354802,-73.98028118,
40.61820058,-73.9693395,
40.65542012,-73.915132,
40.67931251,-73.9785014,
40.66125109,-73.99626589,
40.6775929,-73.96242258,
40.68278087,-73.96350131,
40.66303734,-73.92361441,
40.6742312,-74.00042179,
40.59028005,-73.94579767,
40.63342319,-73.9693253,
40.70956485,-73.95025989,
40.61155163,-73.96558961,
40.69064201,-73.93809312,
40.65720879,-73.90028788,
40.68374642,-73.97098595,
40.6731904,-74.01105294,
40.6958412,-73.9295848,
40.69418469,-73.91161356,
40.64849338,-74.00230995,
40.68556139,-73.94332245,
40.70382433,-73.94181737,
40.65615368,-73.91993892,
40.6804259,-74.00763983,
40.57862535,-73.95130058,
40.69001292,-73.93709126,
40.69458454,-73.92176437,
40.65596192,-73.92887004,
40.67603679,-73.94867339,
40.68786634,-73.94772317,
40.6770664,-74.00600989,
40.68345582,-73.94845495,
40.67677267,-73.99326549,
40.67803322,-73.96615017,
40.61650683,-73.9597375,
40.6870477,-73.95964082,
40.62695593,-73.95883057,
40.65696347,-74.00879046,
40.57886841,-73.94850327,
40.6954682,-73.91386573,
40.62642263,-73.97514652,
40.6429708,-73.93335928,
40.61846528,-73.96399034,
40.57898324,-73.94180733,
40.68803536,-73.93471329,
40.68404929,-73.94980659,
40.67600649,-73.94841745,
40.68419745,-74.00235806,
40.61753074,-73.96891117,
40.70743392,-73.94225787,
40.62993936,-73.95840722,
40.67742419,-73.97892021,
40.67356577,-73.90787724,
40.66071261,-73.92375764,
40.70099457,-73.95416852,
40.69476909,-73.92273421,
40.70552316,-73.94712503,
40.63096358,-73.96831767,
40.66188513,-73.91656193,
40.5808518,-73.95943859,
40.68581274,-73.94100378,
40.58838353,-73.95943402,
40.6138757,-73.96311037,
40.68216857,-73.98908619,
40.68613179,-73.98687885,
40.6993406,-73.95709446,
40.66363946,-73.92949624,
40.65327749,-74.00419497,
40.65055289,-73.93508872,
40.67484326,-73.99772879,
40.61712719,-73.95985599,
40.64191931,-73.93294955,
40.68520518,-73.92952032,
40.68110397,-74.00582998,
40.68115655,-73.97618251,
40.58688169,-73.95124055,
40.6575868,-74.00403305,
40.6896365,-73.93638846,
40.64414563,-73.9969551,
40.62924469,-73.96603442,
40.69280809,-73.93894935,
40.70980805,-73.94781778,
40.58470118,-73.93756128,
40.68545531,-73.97845615,
40.63756303,-73.92789881,
40.69001386,-73.9502276,
40.65574179,-73.90526368,
40.70693136,-73.9474341,
40.61793903,-73.95810492,
40.58892863,-73.9563913,
40.68590565,-73.94019963,
40.65565237,-73.92549697,
40.58321047,-73.96204727,
40.61849889,-73.95790646,
40.69077379,-73.94347668,
40.68546135,-73.93102361,
40.65315808,-73.94090292,
40.67375862,-73.97276037,
40.58984558,-73.95686957,
40.68620937,-74.00212376,
40.68065365,-73.99135424,
40.65419403,-73.92417955,
40.69440561,-73.94449414,
40.67260436,-73.95163571,
40.67635097,-73.96715327,
40.57960174,-73.96416969,
40.68160182,-73.97940563,
40.58159406,-73.9628762,
40.6397519,-73.92996107,
40.58085872,-73.93805088,
40.6586187,-73.93805796,
40.68552879,-73.94997134,
40.68140845,-73.96339029,
40.66212535,-73.90105187,
40.67702979,-73.9703111,
40.68832835,-73.97482777,
40.67587109,-73.95271128,
40.67862281,-73.99742942,
40.68994248,-73.94421299,
40.61191723,-73.95889027,
40.710833,-73.94441193,
40.61327218,-73.95622413,
40.70734739,-73.94491619,
40.65258415,-73.93530659,
40.685997,-73.98447388,
40.68933081,-73.97783469,
40.70539247,-73.93331852,
40.65943408,-73.99782303,
40.69487527,-73.92145029,
40.61456129,-73.96125865,
40.67420693,-73.96588895,
40.6519197,-73.92171349,
40.642845,-73.93913199,
40.68499642,-73.96518393,
40.6847165,-73.9571832,
40.6580761,-73.90024694,
40.67185616,-73.90497763,
40.69089349,-73.91132944,
40.66161619,-73.99841407,
40.67915962,-73.98342632,
40.65385091,-74.00845849,
40.70500609,-73.95095578,
40.61352831,-73.96706172,
40.66338126,-73.92918653,
40.71010488,-73.94870848,
40.64982256,-73.93471465,
40.67081194,-73.95144595,
40.65024381,-73.93703145,
40.66137361,-73.9416922,
40.66465984,-73.90557902,
40.63154927,-73.96267908,
40.69401319,-73.90990087,
40.62673459,-73.96169829,
40.68018857,-73.98117631,
40.62196244,-73.95689565,
40.62695592,-73.96734329,
40.57650326,-73.95732456,
40.61724893,-73.97246646,
40.68601013,-73.9523327,
40.68438882,-73.9865619,
40.63813255,-73.93475851,
40.68063026,-73.96780734,
40.70051003,-73.93418535,
40.58871364,-73.93675463,
40.66157316,-73.92595172,
40.67412197,-73.90665435,
40.58836725,-73.93576124,
40.69816056,-73.92527276,
40.69307029,-73.93654385,
40.68340614,-73.98609338,
40.70579885,-73.94390036,
40.69236847,-73.94931351,
40.64964301,-73.93760501,
40.68638724,-73.9426619,
40.68848755,-73.97487819,
40.71039707,-73.94542947,
40.58011816,-73.95729345,
40.64148663,-73.93970615,
40.66497921,-73.90344467,
40.69291515,-73.94439442,
40.62790599,-73.96868658,
40.57808015,-73.94738432,
40.62993831,-73.9733727,
40.61438288,-73.96124795,
40.67748323,-73.97253172,
40.67804139,-73.95766698,
40.6599144,-74.00303481,
40.69217404,-73.94433373,
40.67941067,-73.97525656,
40.68716069,-73.92288005,
40.65252051,-73.92128032,
40.65060549,-74.01794323,
40.65536441,-73.93026544,
40.58865274,-73.93581857,
40.65797513,-73.90752033,
40.63556545,-73.93350719,
40.5851198,-73.93514872,
40.69485335,-73.9215008,
40.6597559,-73.92149525,
40.68917257,-73.93627352,
40.62899272,-73.96794753,
40.64652539,-74.00056936,
40.6768412,-73.94909458,
40.58734859,-73.95193508,
40.62081252,-73.96545516,
40.67784876,-74.00364852,
40.67038425,-73.90412177,
40.68666051,-73.9402927,
40.62327321,-73.97030619,
40.67829585,-74.00907809,
40.6621281,-73.91856568,
40.69183508,-73.94730537,
40.69003294,-73.94992108,
40.68764506,-73.91685061,
40.58318063,-73.93282131,
40.69521779,-73.94393811,
40.68672998,-73.91538783,
40.64673845,-73.92304929,
40.68930719,-73.91520426,
40.59221361,-73.93254578,
40.71111706,-73.94159459,
40.63063639,-73.96633634,
40.66432836,-73.92508358,
40.58882568,-73.93585081,
40.64025377,-73.94425093,
40.58119903,-73.96356763,
40.69133497,-73.91438312,
40.67908942,-73.99747988,
40.68591069,-73.97715435,
40.68950949,-73.91410781,
40.67454661,-74.0074589,
40.69494769,-73.91155124,
40.69324237,-73.93503274,
40.69480236,-73.94769609,
40.65768981,-73.90768291,
40.67934524,-73.97741979,
40.70329532,-73.9491429,
40.58643657,-73.95017158,
40.65806167,-74.00307437,
40.61353897,-73.96596677,
40.66067533,-73.92988144,
40.69356737,-73.93220884,
40.7003483,-73.94505541,
40.68734894,-73.93431372,
40.69724533,-73.93215822,
40.67257109,-73.95085346,
40.67754123,-74.00631638,
40.68643572,-73.98147382,
40.6395614,-73.93271411,
40.58630413,-73.94860554,
40.66260868,-73.92710399,
40.62697786,-73.96730726,
40.68136045,-73.98035394,
40.61547908,-73.96442057,
40.68916156,-73.93144527,
40.64490048,-73.99975857,
40.68392848,-73.99951685,
40.67786245,-73.99549343,
40.70884221,-73.94271473,
40.69289142,-73.926548,
40.64237585,-73.92550099,
40.68404562,-73.98569302,
40.58347496,-73.95023499,
40.62833002,-73.96386973,
40.68061635,-73.97888315,
40.69415487,-73.93726766,
40.66168578,-73.92607775,
40.64484391,-73.94603442,
40.67600359,-73.94808938,
40.67900036,-73.98296849,
40.69635476,-73.93473039,
40.69105027,-73.94772789,
40.64048352,-73.92370509,
40.65401838,-74.00785665,
40.65653836,-74.00055143,
40.68954865,-73.93637052,
40.59233103,-73.94711384,
40.69189825,-73.92722342,
40.59150227,-73.94177842,
40.6936675,-73.95104706,
40.66167597,-73.92792681,
40.65220118,-73.92824698,
40.67827627,-74.01291771,
40.62249449,-73.96354148,
40.67363181,-73.95383764,
40.62939751,-73.96313782,
40.64939283,-73.9233129,
40.58591547,-73.93959791,
40.66039514,-73.90642486,
40.67628703,-74.00096258,
40.65416308,-73.91158369,
40.67698784,-73.95181279,
40.65507424,-74.01629019,
40.65378501,-73.943126,
40.57996165,-73.9389337,
40.68504282,-73.99685588,
40.64546076,-73.92104361,
40.6707488,-73.90352644,
40.62564242,-73.97213517,
40.62454991,-73.9622291,
40.61173737,-73.96269376,
40.58080264,-73.94101014,
40.67724393,-73.95382793,
40.61446625,-73.95646107,
40.57752947,-73.96436519,
40.6841589,-73.99418417,
40.69901636,-73.92870149,
40.63292863,-73.9675097,
40.67957451,-73.97158626,
40.61465676,-73.96825337,
40.66494364,-73.90357809,
40.62361754,-73.97550419,
40.64191931,-73.93293874,
40.65471806,-73.93264116,
40.65881927,-74.00131194,
40.69408671,-73.91639542,
40.61252194,-73.97061712,
40.68186966,-73.95581855,
40.68029269,-73.98011629,
40.6909699,-73.93539555,
40.68894238,-73.94793507,
40.67361784,-73.96053939,
40.6805834,-73.97879663,
40.66024068,-73.91611345,
40.58794216,-73.94725053,
40.70462491,-73.93502165,
40.67621401,-73.95227121,
40.65108594,-74.01718656,
40.67659651,-73.9546828,
40.65884201,-73.92167653,
40.68626445,-73.95011862,
40.6523214,-73.92735669,
40.65125835,-73.93518534,
40.64965678,-73.93768789,
40.69467331,-73.9191534,
40.66688817,-73.91195612,
40.6643554,-73.99534295,
40.65582374,-73.93184354,
40.62529954,-73.97301791,
40.67419826,-73.99983056,
40.63087657,-73.97144847,
40.58685068,-73.94346743,
40.66195374,-73.90588923,
40.57972526,-73.96419122,
40.6933253,-73.9112613,
40.68580105,-73.93459649,
40.68701656,-73.95020459,
40.68778214,-73.95645646,
40.68731192,-73.98583655,
40.67566785,-73.96831806,
40.6835143,-73.9761384,
40.68338837,-73.97778979,
40.68929941,-73.9236925,
40.65130668,-74.0054706,
40.58007939,-73.96433143,
40.65435578,-74.01055967,
40.68279753,-73.99487295,
40.64334985,-73.92078667,
40.63278782,-73.96471038,
40.64104853,-73.9272969,
40.68573935,-73.96228818,
40.69488437,-73.9469784,
40.65586586,-74.00281838,
40.65574413,-73.93183281,
40.71082606,-73.9471605,
40.58909002,-73.94841257,
40.68832082,-73.91385694,
40.6184445,-73.96797421,
40.58511178,-73.94062831,
40.62166894,-73.9655952,
40.6227968,-73.96478771,
40.69946446,-73.92985506,
40.69306445,-73.91854592,
40.63155067,-73.95872686,
40.58831012,-73.93669741,
40.61050322,-73.95766659,
40.63046949,-73.96820262,
40.58643507,-73.94119598,
40.6864173,-73.94239866,
40.68103935,-73.95950024,
40.68800497,-73.9448276,
40.67078452,-73.95853315,
40.67463426,-74.00984547,
40.69652423,-73.93349688,
40.6748621,-73.95542303,
40.59299295,-73.94803869,
40.68871927,-73.92221837,
40.67565298,-73.99832722,
40.65970309,-73.99978735,
40.64428203,-73.93202469,
40.66097933,-74.00457391,
40.69271436,-73.93326629,
40.69077385,-73.94360289,
40.68604021,-73.95206947,
40.68564111,-73.99494845,
