,latitude,longitude,Tract
30887,40.68718828,-73.97066354,018100
30888,40.68145526,-73.99346332,007500
30889,40.69688531,-73.93615796,028700
30890,40.58679193,-73.94126408,060000
30891,40.68158534,-73.95182389,024500
30892,40.65736671,-73.92373624,088200
30893,40.61180245,-73.96927401,043800
30894,40.58868707,-73.95633746,059000
30895,40.58527837,-73.93900445,062200
30896,40.68379654,-73.99330084,007500
30897,40.68808811,-73.94091162,027900
30898,40.64495552,-73.94410647,085400
30899,40.68818561,-73.97479897,018100
30900,40.66607151,-73.91739297,090000
30901,40.66032762,-73.91127636,089600
30902,40.67565401,-73.95924034,030500
30903,40.64926155,-73.92402299,093800
30904,40.66629093,-73.90310394,091000
30905,40.65328259,-74.01025678,000200
30906,40.69245728,-73.93993773,028100
30907,40.58046446,-73.96702402,036400
30908,40.64592594,-73.92297455,094600
30909,40.59140664,-73.95498546,059000
30910,40.65819365,-73.90290305,092000
30911,40.65687014,-74.00886974,000200
30912,40.67264025,-73.95212957,031701
30913,40.58990029,-73.94376369,059401
30914,40.69027787,-73.93478321,029100
30915,40.6496055,-73.92531633,093800
30916,40.68323377,-73.99184065,007500
30917,40.65460985,-73.93068069,086800
30918,40.70162667,-73.95623464,053300
30919,40.66527555,-73.91741919,090000
30920,40.68642301,-73.9552242,022900
30921,40.69799570000001,-73.92499886,042100
30922,40.58647675,-73.9619302,037000
30923,40.57653911,-73.95087732,061600
30924,40.64280803,-73.94194625,083200
30925,40.68944139,-73.92257091,037500
30926,40.68413431,-73.99731744,006700
30927,40.61262076,-73.95392665,054600
30928,40.57842146,-73.94362576,062000
30929,40.69286906,-73.91407464,041500
30930,40.64603511,-73.92204832,094600
30931,40.58796018,-73.96586459,037401
30932,40.69962661,-73.95156562,053100
30933,40.60992573,-73.97210932,043800
30934,40.68056448,-73.95228612,024500
30935,40.585763299999996,-73.93248749,062200
30936,40.68824676,-73.91392915,039900
30937,40.66263458,-73.93362078,088000
30938,40.68855614,-73.95639826,023300
30939,40.64073011,-73.92726121,084600
30940,40.64753392,-73.94630251,085600
30941,40.68088501,-73.94477941,026900
30942,40.64105699,-73.93698607,083400
30943,40.69441173,-73.91060714,043500
30944,40.68600011,-73.96231688,023100
30945,40.67940494,-74.00614350000001,005900
30946,40.68705502,-73.9759929,003300
30947,40.62873046,-73.97274272,046201
30948,40.58850227,-73.93671163,059800
30949,40.65953586,-73.92490875,088200
30950,40.68835363,-73.95800299,023300
30951,40.57681194,-73.94714413,061600
30952,40.65334328,-73.93814935,087200
30953,40.62265937,-73.97442746,045000
30954,40.68360568,-73.98041817,003900
30955,40.67791078,-73.96999705,016300
30956,40.62335521,-73.96010801,053200
30957,40.62652398,-73.97419542,046201
30958,40.66050303,-73.92230174,088400
30959,40.58077319,-73.95475142,061004
30960,40.57949398,-73.9544031,061004
30961,40.65399301,-73.92742335,086600
30962,40.59400408,-73.93898927,057200
30963,40.68425188,-73.98937069,006900
30964,40.64673834,-73.92289434,094600
30965,40.68796181,-73.92236349,037500
30966,40.62768944,-73.96069984,053200
30967,40.68813705,-73.91403747,039900
30968,40.6946032,-73.91706191,041700
30969,40.63106668,-73.97453232,048000
30970,40.68217573,-73.9808801,012700
30971,40.5862217,-73.95494935,060600
30972,40.69505553,-73.94915279,025300
30973,40.65887592,-73.94752243,080400
30974,40.62852022,-73.95816313,076400
30975,40.70646774,-73.93698195,048500
30976,40.68696274,-73.93101124,029300
30977,40.57815717,-73.95417722,061004
30978,40.68237852,-73.95872064,022700
30979,40.69902072,-73.9532791,025500
30980,40.68159817,-74.00121504,006300
30981,40.58027633,-73.95460776,061004
30982,40.69118993,-73.92696817,038700
30983,40.68262994,-73.94913343,024900
30984,40.57815016,-73.95737751,061002
30985,40.65584077,-73.94296928,081600
30986,40.67729422,-73.99408383,007700
30987,40.68901611,-73.93626285,027900
30988,40.68499008,-73.94829512,024900
30989,40.68220318,-73.98090533,012700
30990,40.6892536,-73.95033634,025100
30991,40.67546086,-73.99921048,007700
30992,40.65762071,-73.90375447,092000
30993,40.69065699,-73.92207909,039700
30994,40.64637443,-74.00031711,009200
30995,40.69274714,-73.93298859,028900
30996,40.62503603,-73.97298919,046202
30997,40.59016837,-73.94192,059600
30998,40.6275088,-73.97180296,046201
30999,40.68797583,-73.98345298,003700
31000,40.65930706,-73.93700127,087600
31001,40.69392317,-73.92609971,039500
31002,40.7014554,-73.95345411,053100
31003,40.67598265,-73.96539053,020700
31004,40.58093429,-73.9526525,061200
31005,40.68233768,-73.95965809,022700
31006,40.61208047,-73.95502554,054600
31007,40.67159678,-73.95798831,021700
31008,40.65469525,-73.94109257,081400
31009,40.66527654,-73.92280803,090000
31010,40.69318291,-73.92739872,039500
31011,40.67153518,-73.94826589,031702
31012,40.64554822,-73.99743791,009000
31013,40.6817765,-74.00452125,005100
31014,40.67339947,-73.94960191,031701
31015,40.65671951,-74.00085057,010100
31016,40.65979205,-73.92217281,088400
31017,40.65384807,-74.00967662,000200
31018,40.613,-73.97251863,044000
31019,40.70652624,-73.94394664,050500
31020,40.65334605,-74.00544193,008400
31021,40.68643356,-73.96163516,023100
31022,40.58651708,-73.95233171,060000
31023,40.62641274,-73.96838467,045800
31024,40.680578600000004,-73.98295366,012700
31025,40.68566707,-73.96835658,019900
31026,40.65982827,-73.9014085,092000
31027,40.67615252,-73.99756652,007700
31028,40.70151301,-73.95336391,053100
31029,40.68165827,-73.99187329,007500
31030,40.69713995,-73.93035518,039300
31031,40.66893321,-73.91586099999999,090200
31032,40.59326338,-73.93470873,062600
31033,40.68327805,-73.95666492,022900
31034,40.68878966,-73.91689967,039700
31035,40.65261595,-73.93822571,081400
31036,40.62562716,-73.96636408,045600
31037,40.69093323,-73.93365391,029100
31038,40.68434143,-73.94077793,027500
31039,40.61384211,-73.96111859999999,054200
31040,40.65060834,-73.93608331,085800
31041,40.58158671,-73.96575265,036600
31042,40.58816996,-73.9415437,060000
31043,40.65598054,-73.92791494,086800
31044,40.65545431,-73.90283856,109800
31045,40.65577799,-74.00382031,008400
31046,40.58403827,-73.93501297,062200
31047,40.63548927,-73.95824883,076400
31048,40.67768883,-74.0134728,005300
31049,40.57964535,-73.96319048,036400
31050,40.64468366,-73.93354134,085000
31051,40.68396142,-73.99877409999999,006700
31052,40.57997358,-73.95978472,061003
31053,40.6626018,-73.93388754,088000
31054,40.70780082,-73.94607002,050500
31055,40.58368268,-73.96234941,036600
31056,40.6793391,-74.00544406,005900
31057,40.62229455,-73.9755443,045000
31058,40.69838926,-73.92245954,042100
31059,40.68309132,-73.99838832,006700
31060,40.70214665,-73.94059261,048900
31061,40.65530092,-73.90997478,092200
31062,40.65415346,-73.92510221,086400
31063,40.70617994,-73.9430272,050500
31064,40.67837844,-73.99486247,007700
31065,40.68337908,-73.97289345,017900
31066,40.68535302,-73.99881374,006700
31067,40.6303753,-73.96522684,052800
31068,40.62231965,-73.95792566,076000
31069,40.58748026,-73.95877209999999,060600
31070,40.68639255,-73.96212556,023100
31071,40.69788471,-73.92318861,042100
31072,40.67529889,-73.99748723,007700
31073,40.61503879,-73.97014777,044400
31074,40.58694633,-73.93738277,059800
31075,40.62574696,-73.9731222,046202
31076,40.57788967,-73.96643132,036200
31077,40.70977523,-73.94807390000001,051100
31078,40.64711277,-73.99851892,009000
31079,40.68106705,-73.9821315,012700
31080,40.64136329,-73.93029449,084000
31081,40.68954661,-73.92822482,038700
31082,40.67944898,-73.99707246,007700
31083,40.61362378,-73.96503747,044200
31084,40.68802526,-73.96084096,023100
31085,40.58340347,-73.93864254,062200
31086,40.6571037,-74.00451598,001800
31087,40.61089145,-73.97030809999998,043800
31088,40.69496362,-73.94622465,025901
31089,40.69619129,-73.94211614,028300
31090,40.577019799999995,-73.95169773,062000
31091,40.65418429,-73.91061419,092800
31092,40.64797432,-73.92412896,094600
31093,40.58822614,-73.96491395,037000
31094,40.70736839,-73.94295044,049300
31095,40.6557557,-73.92401559,086400
31096,40.65336233,-73.93785381,087200
31097,40.66469642,-73.92549048,088400
31098,40.67369404,-73.96719063,021500
31099,40.58381112,-73.9413495,060800
31100,40.71181508,-73.93797967,048500
31101,40.69208883,-73.93869398,028100
31102,40.61812049,-73.95896209,053800
31103,40.65673686,-73.92181957,088600
31104,40.67392777,-73.96872986,020700
31105,40.6816442,-73.96245275,020100
31106,40.67332299,-73.96546401,021500
31107,40.58972324,-73.94661904,059401
31108,40.64132817,-73.93122777,084000
31109,40.70998449,-73.94364796,050500
31110,40.61846601,-73.95804696,053800
31111,40.59050188,-73.95766127,058800
31112,40.65619541,-73.93377495,087000
31113,40.65010812,-73.93020607,086000
31114,40.65969018,-73.90041753,092000
31115,40.65977754,-73.94450133,081000
31116,40.68259164,-73.99433574,007500
31117,40.68198785,-73.94363195,026900
31118,40.68280677,-73.97939084,003900
31119,40.69642347,-73.92581565,042100
31120,40.66045312,-73.9397647,087401
31121,40.68063243,-73.97687133,012902
31122,40.57835537,-73.95564223,061004
31123,40.65789414,-73.90580485,092000
31124,40.66313884,-73.91567006,089800
31125,40.66400136,-73.99632701,014500
31126,40.69131268,-73.92576724,038700
31127,40.69978504,-73.95653157,053100
31128,40.66249252,-73.91767134,089400
31129,40.57874817,-73.95641235,061004
31130,40.66006056,-73.91021705,091600
31131,40.65005408,-74.01593940000001,001800
31132,40.61704064,-73.96371736,045400
31133,40.66266379,-73.90823111,091200
31134,40.61180801,-73.96952612,044000
31135,40.67738692,-73.95446956,022100
31136,40.68999903,-73.92747791,038700
31137,40.66166011,-73.99848977,010100
31138,40.64926717,-73.93305748,086000
31139,40.680038700000004,-73.94290171,026900
31140,40.61608079,-73.96642652,044400
31141,40.58557684,-73.94879332,060000
31142,40.67887955,-73.98273057,011900
31143,40.65119144,-73.92448928,093800
31144,40.69318026,-73.94209712,028100
31145,40.61714124,-73.96080691,076800
31146,40.66082887,-73.93923452,087401
31147,40.67747682,-73.96893730000001,016300
31148,40.61825148,-73.96494499,045400
31149,40.65298938,-73.94385827,081600
31150,40.65352455,-74.0031138,008400
31151,40.68345353,-74.00506581,005100
31152,40.64145635,-73.92549481,094401
31153,40.67641929,-73.97728739,015900
31154,40.58142106,-73.95499939,061004
31155,40.69207517,-73.93385831,028900
31156,40.67397761,-73.94734111,031701
31157,40.64342864,-73.93243275,084000
31158,40.68473812,-74.00421858,005100
31159,40.68141683,-73.99336237,007500
31160,40.69020148,-73.93559462,029100
31161,40.67695015,-73.96099167,030500
31162,40.68023654,-73.99271713,007500
31163,40.68718378,-74.00069231,004700
31164,40.58484294,-73.94091297,060800
31165,40.57917156,-73.95827324,061004
31166,40.61214474,-73.96638888,044200
31167,40.67287915,-73.95956288,021700
31168,40.68154159,-73.98026014,012700
31169,40.67991681,-73.94068812,026900
31170,40.68928551,-73.94800332,025100
31171,40.68024496,-73.96432112,020300
31172,40.67786188,-74.01230473,005300
31173,40.679204,-73.97170899999999,016300
31174,40.66581275,-73.91266044,092400
31175,40.65914733,-73.93602467,087600
31176,40.66144838,-73.92828389,088000
31177,40.6557886,-73.93275901,087000
31178,40.68448686,-73.95251407,024500
31179,40.66999182,-73.95280918,031702
31180,40.61647252,-73.97405163,044800
31181,40.69966342,-73.93207281,042500
31182,40.65130585,-73.92739383,086200
31183,40.66068991,-73.94120261,081000
31184,40.6874356,-73.98724278,004300
31185,40.63355641,-73.9648757,052600
31186,40.64308059,-73.93334836,084000
31187,40.68783224,-73.93003317,038500
31188,40.68744728,-74.00046875,004700
31189,40.69228398,-73.91347679,041500
31190,40.61904053,-73.9694868,045200
31191,40.63811827,-73.93378208,083600
31192,40.65544528,-73.9051776,092200
31193,40.65376334,-74.00348142,008400
31194,40.5887241,-73.93581131,059800
31195,40.62996813,-73.96223323,053200
31196,40.68731278,-74.00158654,004700
31197,40.63421879,-73.96790899999999,048200
31198,40.70864457,-73.93740912,048500
31199,40.68352145,-73.98638901,007100
31200,40.65947231,-73.93802473,087401
31201,40.58695399,-73.93155019,062800
31202,40.68292108,-73.96422234,020100
31203,40.64554246,-73.94319429,085400
31204,40.65814239,-73.91815606,089000
31205,40.68447979,-73.97310573,017900
31206,40.68519552,-73.9612068,023100
31207,40.70053946,-73.94889255,050700
31208,40.61498146,-73.95437525,054600
31209,40.65785023,-73.91647327,089000
31210,40.66313955,-73.92891645,088200
31211,40.58020999,-73.96080338,036400
31212,40.68880684,-73.97937456,003300
31213,40.68845923,-73.94203992,026500
31214,40.6941501,-73.93366152,028900
31215,40.64202764,-73.93517629,083800
31216,40.67214939,-73.96054386,021700
31217,40.68200881,-73.94163449999999,026900
31218,40.64403464,-73.93619051,085000
31219,40.65529026,-73.91774149,088800
31220,40.69964772,-73.93832278,038900
31221,40.67898505,-73.97441668,016100
31222,40.67759626,-73.99706533,007700
31223,40.58971535,-73.95374443,059000
31224,40.65529375,-73.9149808,089000
31225,40.68237551,-73.94496566,026700
31226,40.688412,-73.91845425,039700
31227,40.64616249,-73.93250565,085000
31228,40.65918156,-73.99740494,010100
31229,40.70184532,-73.93174961,042500
31230,40.67537577,-74.00001442,006500
31231,40.68989803,-73.92409568,037500
31232,40.67323631,-73.90440607,090800
31233,40.67078718,-73.95130538,031702
31234,40.5862169,-73.94402962,060000
31235,40.69513604,-73.95125154,025300
31236,40.67736573,-74.00056242,006500
31237,40.65635706,-74.00582061,001800
31238,40.67357054,-73.96724476,020700
31239,40.63423526,-73.96791259,048200
31240,40.61154046,-73.95689157,054400
31241,40.69101626,-73.93485461,029100
31242,40.66461655,-73.91334687,089800
31243,40.65790997,-73.91940699999999,088600
31244,40.57911074,-73.93889488,061600
31245,40.66262193,-73.91085159,092400
31246,40.69590295,-73.93184584,039300
31247,40.68242955,-73.99184075,007500
31248,40.62430620000001,-73.95611242,076200
31249,40.64583599,-73.92391878,094600
31250,40.698736600000004,-73.92472034,042300
31251,40.65495659,-73.93700538,087200
31252,40.69671353,-73.93333441,039300
31253,40.65511064,-73.92395506,086400
31254,40.63246705,-73.95767788,076400
31255,40.70829789,-73.94101995,049300
31256,40.68307511,-73.93890057,027500
31257,40.68537134,-73.93196478,029500
31258,40.65623332,-73.92000009,088600
31259,40.63448055,-73.96219825,046000
31260,40.68868381,-73.92253934,037500
31261,40.65478374,-74.01277981,000200
31262,40.66598997,-73.92248999,090000
31263,40.68048926,-73.99753391,006500
31264,40.65901409,-73.91286758,089600
31265,40.59238869,-73.9471462,059401
31266,40.68471869,-73.96351467,020100
31267,40.6189858,-73.96096792,076800
31268,40.69385412,-73.92130725,041900
31269,40.58754818,-73.96495031,037000
31270,40.66859119,-73.90658639,090600
31271,40.68540241,-73.99774646,006700
31272,40.694920200000006,-73.91150079,043500
31273,40.68093668,-74.00095904,006300
31274,40.67773957,-73.95101549,031500
31275,40.65139944,-73.92357368,093800
31276,40.65087571,-73.93322885,086000
31277,40.69539278,-73.94256761,028300
31278,40.58507129,-73.94765963,060000
31279,40.61826007,-73.95784177,053800
31280,40.67847875,-73.98231246,013100
31281,40.69160619,-73.92985973,038700
31282,40.64072371,-73.93022669,084000
31283,40.67171779,-73.95162193,031702
31284,40.62996167,-73.95937272,076400
31285,40.58790188,-73.95588792,059000
31286,40.67664047,-73.97207781,016100
31287,40.64753235,-73.93285742,085000
31288,40.68313839,-73.97677672,012901
31289,40.65660685,-73.91647843,089000
31290,40.68611546,-73.98813364,004300
31291,40.6888215,-73.95411198,024300
31292,40.6482052,-73.99882521,009000
31293,40.67015156,-73.94770101,031702
31294,40.68304549,-73.94550954,026700
31295,40.61777237,-73.96924604,045200
31296,40.70002301,-73.94791921,025700
31297,40.71127971,-73.93771685,048500
31298,40.69523762,-73.91758763,041700
31299,40.69790637,-73.92694278,042300
31300,40.58514229,-73.93609557,062200
31301,40.650627,-73.93509586,086000
31302,40.70251695,-73.93035317,042500
31303,40.59047723,-73.95781971,058800
31304,40.69964849,-73.95137085,053100
31305,40.65762509,-74.00686593,001800
31306,40.65053047,-73.94470363,085600
31307,40.67563251,-73.96959790000001,015900
31308,40.70226522,-73.95374207,053100
31309,40.66798704,-73.91321633,092400
31310,40.68385363,-73.98691896,007100
31311,40.62553228,-73.97071586,045800
31312,40.64906398,-73.93782178,085800
31313,40.67806015,-74.00175216,006500
31314,40.70091422,-73.93542919,039100
31315,40.59128065,-73.96348651,037000
31316,40.65725118,-74.01379305,001800
31317,40.64022956,-73.92570877,094401
31318,40.61135617,-73.95585081,054400
31319,40.66481197,-73.91046658,092400
31320,40.69287423,-73.94491012,026100
31321,40.68578115,-73.99649888,006700
31322,40.69873898,-73.9330042,039100
31323,40.70258897,-73.9314531,042500
31324,40.68598915,-73.97202702,017900
31325,40.58162105,-73.96148296,036400
31326,40.67271779,-73.95380222,021900
31327,40.65094971,-74.00791755,008200
31328,40.69196156,-73.93682978,028900
31329,40.69741501,-73.93132138,039300
31330,40.68889006,-73.91912796,039700
31331,40.6890055,-73.91552557,039900
31332,40.632105100000004,-73.96718946,048200
31333,40.64544494,-73.92198414,094600
31334,40.67274419,-73.96666477,021500
31335,40.676699799999994,-73.98025436,013100
31336,40.58653644,-73.94642717,060000
31337,40.57963451,-73.93798361,061600
31338,40.67177188,-74.00020909,005300
31339,40.68340126,-73.99270957,007500
31340,40.68290119,-73.98686867,007100
31341,40.70006534,-73.93909057,038900
31342,40.67507606,-74.01103522,005300
31343,40.65883843,-73.92045831,088600
31344,40.68752755,-73.96669704,019700
31345,40.64019999,-73.93111003,084000
31346,40.68662856,-73.97153277,018100
31347,40.68236676,-73.93852264,027500
31348,40.61212717,-73.96279079,042000
31349,40.65089922,-73.92256519,093600
31350,40.6843957,-73.96646424,019900
31351,40.6914942,-73.93076134,029100
31352,40.58929567,-73.9422196,060000
31353,40.66219746,-73.92790101,088200
31354,40.70146764,-73.92903788,042500
31355,40.65553773,-73.9356425,087200
31356,40.69563099,-73.94706796,025700
31357,40.61790924,-73.96789522,045200
31358,40.62362288,-73.96444505,053400
31359,40.61129103,-73.95780656,054400
31360,40.64046612,-73.94075562,083200
31361,40.68026315,-73.94735417,024700
31362,40.61675663,-73.95980939,076800
31363,40.62490183,-73.9640373,053000
31364,40.68022515,-73.97211958,016100
31365,40.67559523,-74.00531397,008500
31366,40.685978000000006,-73.92333573,038300
31367,40.65729446,-73.90755731,091600
31368,40.6584693,-73.92252036,088200
31369,40.59140654,-73.96233066,037000
31370,40.61097977,-73.96257533,042000
31371,40.67736817,-73.97347273,016100
31372,40.65005958,-74.01590696,002000
31373,40.64942431,-73.92527329,093800
31374,40.58823964,-73.95625854,059000
31375,40.69762466,-73.94921936,025700
31376,40.61411953,-73.95421016,054600
31377,40.67567609,-73.96835771,020700
31378,40.68544159,-73.97847058,003900
31379,40.65037905,-74.00245417,008800
31380,40.65849439,-73.94749389,080400
31381,40.6835902,-73.97192347,017900
31382,40.57936971,-73.95974549,061003
31383,40.61331591,-73.95574867,054400
31384,40.59273453,-73.94146409,059402
31385,40.63747284,-73.92852224,093200
31386,40.65264837,-73.93241979999999,087000
31387,40.69524452,-73.91207014,043500
31388,40.65616351,-73.93086649,086800
31389,40.68988903,-73.93162843,029100
31390,40.66830769,-73.92012259,036100
31391,40.6128558,-73.96691078,044200
31392,40.65335949,-73.93767362,087200
31393,40.67339671,-73.94955504,031701
31394,40.63007275,-73.97313487,048000
31395,40.65153977,-74.00891228,008200
31396,40.58579918,-73.94882195,060000
31397,40.68501481,-73.98814826,007100
31398,40.69071851,-73.93742594,027900
31399,40.67732446,-73.94358542,031300
31400,40.66173211,-73.92993799,088000
31401,40.67770206,-73.98286066,011900
31402,40.65612113,-74.00255529,010100
31403,40.67846038,-73.97261424,016100
31404,40.6894657,-73.93528162,029100
31405,40.68422279999999,-73.97789768,012901
31406,40.66352649,-73.99556289,014500
31407,40.68095634,-73.95076435,024500
31408,40.65670652,-73.91032969,091600
31409,40.64656175,-73.94521862,085600
31410,40.66647553,-73.90393634,091000
31411,40.68846952,-73.98105498,003700
31412,40.68322307,-73.99886065,006700
31413,40.69856919,-73.94400742,028501
31414,40.57766947,-73.96441552,036200
31415,40.61574608,-73.95850971,053800
31416,40.61554636,-73.96033599,076800
31417,40.6904033,-73.91649379,039900
31418,40.69110742,-73.91112001,041300
31419,40.58639665,-73.94121042,060000
31420,40.66327458,-73.91006494,092400
31421,40.62709832,-73.95789383,076200
31422,40.69852261,-73.93381585,039100
31423,40.64272383,-73.92456012,094600
31424,40.64113025,-73.92632032,084600
31425,40.67948362,-73.98421942,011900
31426,40.63270547,-73.96471403,046000
31427,40.67990736,-73.99707244,007700
31428,40.65224415,-73.94107671,081400
31429,40.69363855,-73.91917990000002,041700
31430,40.69099705,-73.94542372,026100
31431,40.63019526,-73.96019399,052800
31432,40.66560832,-73.91455312,090200
31433,40.65047507,-74.00409028,008800
31434,40.69141055,-73.93809961,028100
31435,40.68756531,-74.00077885,004700
31436,40.65956994,-73.92250106,088600
31437,40.67489277,-73.96470252,020700
31438,40.69520676,-73.91295009999999,043500
31439,40.68298548,-73.9525512,024500
31440,40.65615896,-73.92792556,086800
31441,40.65643437,-73.92508523,086400
31442,40.68577703,-73.98184178,003900
31443,40.63619126,-73.96440953,052000
31444,40.59136639,-73.95738708,058800
31445,40.6856737,-73.97284925,017900
31446,40.65589004,-73.90529951,092200
31447,40.58009291,-73.93802639,061600
31448,40.58869769,-73.95541574,059000
31449,40.69980514,-73.92598499,042300
31450,40.61287541,-73.96832265,044000
31451,40.64025096,-73.92916424,084000
31452,40.65299676,-73.92759742,086800
31453,40.65366727,-74.00332284,008400
31454,40.68092543,-73.99205005,007500
31455,40.65342005,-74.00748897,008400
31456,40.68312476,-73.94482803,026700
31457,40.65534978,-74.00464921,008400
31458,40.63266821,-73.95989708,076400
31459,40.67865528,-73.95517533,022100
31460,40.68906931,-73.93328075,029100
31461,40.70177834,-73.92992476,042500
31462,40.64405724,-73.92372622,094600
31463,40.61078439,-73.97026852,043800
31464,40.68723494,-73.97067073,018100
31465,40.690308,-73.93466419,029100
31466,40.69954438,-73.94567638,025700
31467,40.69862227,-73.94038658,028502
31468,40.68609664,-73.97390915,018100
31469,40.69564179,-73.93116093,039300
31470,40.6495356,-73.93693122,085800
31471,40.67822753,-73.9961063,007700
31472,40.61122531,-73.96662705,044200
31473,40.68435369,-73.9926662,006900
31474,40.69466606,-73.92464559999999,042100
31475,40.68390716,-73.95119124,024500
31476,40.69756257,-73.92584684,042100
31477,40.58862516,-73.94068999,060000
31478,40.64349838,-73.93435329,083800
31479,40.68200711,-73.99723459999998,006500
31480,40.67338442,-73.95294377,031701
31481,40.701508700000005,-73.95638258,053100
31482,40.68851542,-73.92112605,037500
31483,40.69937393,-73.92992008,042300
31484,40.67493901,-74.00887935,008500
31485,40.61295861,-73.97162181,044000
31486,40.61610639,-73.96061301,076800
31487,40.65383669,-73.94218893,081600
31488,40.69562968,-73.93391249,028700
31489,40.580847999999996,-73.93851889,061600
31490,40.63000505,-73.96620336,046000
31491,40.68418361,-73.99428873,007500
31492,40.61849255,-73.95564077,053800
31493,40.6823729,-73.95137264,024500
31494,40.69258298,-73.90967202,043700
31495,40.6744422,-73.97332609,015900
31496,40.58423357,-73.95271137,060800
31497,40.69438043,-73.93817259,028100
31498,40.58926279,-73.96214464,037000
31499,40.66383017,-73.91900335,089200
31500,40.65864061,-73.93796783,087401
31501,40.65586547,-73.93278776,087000
31502,40.62184848,-73.96958638,045200
31503,40.58370095,-73.94619183,060800
31504,40.64398295,-73.93702655,085000
31505,40.68610966,-73.93193157,029500
31506,40.70156614,-73.94332327,050700
31507,40.68206934,-73.96153671,022700
31508,40.68458794,-73.94527031,026700
31509,40.67254485,-73.90467743,090800
31510,40.61815064,-73.95883959999999,076800
31511,40.660350799999996,-73.99630198,010100
31512,40.67333027,-73.94829334,031701
31513,40.65117127,-73.94171193,085800
31514,40.65112009,-74.00404347,008800
31515,40.65992338,-73.91763486,089000
31516,40.6766445,-73.97800835,013100
31517,40.66935987,-73.90676195,090800
31518,40.68943459,-73.92905429,038700
31519,40.62332353,-73.96389045,053400
31520,40.65661372,-73.91839941,088600
31521,40.58809116,-73.94896781,060000
31522,40.68144157,-73.99403659,007500
31523,40.70022707,-73.95685587,053100
31524,40.652519299999994,-73.92356158,093800
31525,40.70061897,-73.94287327,050700
31526,40.69278255,-73.93253419,028900
31527,40.68422154,-73.95481464,022900
31528,40.62177831,-73.97450345,045000
31529,40.71101876,-73.94261907,049500
31530,40.69482026,-73.93441455,028700
31531,40.590028499999995,-73.96187417,037000
31532,40.66216568,-73.92540679999999,088400
31533,40.59081684,-73.95582118,059000
31534,40.679603799999995,-73.98040853,013100
31535,40.61472659,-73.97300057,044400
31536,40.69720354,-73.95292335,025500
31537,40.64616522,-73.93247682,085000
31538,40.67958882,-73.99357527,007700
31539,40.64394746,-73.92373716,094600
31540,40.63506887,-73.96514513,052000
31541,40.61204416,-73.96079909,054200
31542,40.63962124,-73.93178442,093200
31543,40.68820148,-73.95486603,024300
31544,40.62611729,-73.96252721,053000
31545,40.68587635,-73.92743191,038300
31546,40.66659293,-73.90319001,091000
31547,40.66389766,-73.92131736,090000
31548,40.66305288,-73.92639703,088200
31549,40.65677391,-73.91229384,089600
31550,40.64416704,-73.92373691,094600
31551,40.67685075,-73.98015337,013100
31552,40.67799262,-73.98039098,013100
31553,40.69310854,-73.93621566,028900
31554,40.67730734,-73.97163409,016300
31555,40.58897298,-73.95066295,059200
31556,40.68626302,-73.96963272,017900
31557,40.58663546,-73.94123541,060000
31558,40.69288998,-73.93809824,028100
31559,40.62739298,-73.96967752,045800
31560,40.65526121,-73.93209279,087000
31561,40.57559248,-73.95164116,061600
31562,40.69357104,-73.92918692,039300
31563,40.70470972,-73.93453466,048500
31564,40.68468329,-74.00132687,005100
31565,40.62975458,-73.96393021,053000
31566,40.70551219,-73.94716111,049100
31567,40.68423493,-73.94185249,026700
31568,40.68642736,-73.96834179999999,019700
31569,40.65958008,-73.92126839,088600
31570,40.65249328,-73.9216047,093600
31571,40.6799502,-73.94157141,027100
31572,40.69877318,-73.93051937,042300
31573,40.64980183,-73.92334847,093800
31574,40.69052533,-73.92220906,039700
31575,40.58950914,-73.94659761,059401
31576,40.69371642,-73.94396101,026100
31577,40.67891378,-73.99853264,006500
31578,40.66518288,-73.92229989,090000
31579,40.68029638,-73.94800311,024700
31580,40.57782419,-73.95208593,062000
31581,40.63864668,-73.92704369,093200
31582,40.69193388,-73.91148312,041500
31583,40.66346092,-73.91696727,089400
31584,40.68364121,-73.95897225,023100
31585,40.69763446,-73.92667259999999,042300
31586,40.58799995,-73.95397244,059000
31587,40.63974086,-73.92987461,093200
31588,40.68378122,-73.94578657,026700
31589,40.64226974,-73.93617418,083800
31590,40.62074787,-73.96981021,045200
31591,40.65977742,-73.92927686,088000
31592,40.66015874,-73.93847102,087401
31593,40.59073119,-73.96192057,037000
31594,40.69986149,-73.92828224,042300
31595,40.69468173,-73.94224367,028300
31596,40.66083814,-73.92267259,088400
31597,40.67036824,-73.90805108,090600
31598,40.59178154,-73.95216953,059200
31599,40.65544858,-74.00479698,008400
31600,40.67985417,-73.97033868,016300
31601,40.59243203,-73.94035535,059402
31602,40.67540314,-73.95626987,030500
31603,40.70237799,-73.94212159,049100
31604,40.63882866,-73.93291662,083600
31605,40.58794032,-73.9433729,060000
31606,40.5918345,-73.95414263,059000
31607,40.67330647,-73.96529458,021500
31608,40.61491605,-73.95556391,054600
31609,40.67039405,-73.95659399,021900
31610,40.67579845,-73.96441723,020500
31611,40.65813405,-73.94583265,081000
31612,40.62506839,-73.97062961,045800
31613,40.68829839,-73.95708715,023300
31614,40.6972605,-73.92148354,042100
31615,40.68590865,-73.95970641,023100
31616,40.65312053,-74.01149649999999,000200
31617,40.68527541,-73.98678527,007100
31618,40.68339857,-74.00637101,005900
