CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6
220,2003,2,15,36047022000,11219,9,16278,2821,62,2047,336,15,13,12,12,0.25,0,0.194444,0,-6,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2004,2,9,36047022000,11219,13,16088,2640,64,2087,332,9,14,13,12,-0.4,0,0.061111,0,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2005,2,13,36047022000,11219,16,15897,2651,65,2100,349,13,14,13,13,0.444444,0.083333,0.098148,0.027777,3,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2006,2,16,36047022000,11219,6,15743,2636,66,2134,362,16,5,11,11,0.230769,0.066666,0.091737,0.05,-10,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2007,2,6,36047022000,11219,10,15264,2651,61,2052,351,6,12,10,11,-0.625,-0.333333,0.016737,-0.061111,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2008,2,10,36047022000,11219,14,15736,2629,54,2214,397,10,6,7,10,0.666666,-0.230769,0.090811,-0.165812,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2009,2,14,36047022000,11219,9,17856,2999,65,2730,426,14,9,9,9,0.4,-0.125,0.147222,-0.2297,-5,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2010,2,9,36047022000,11219,0,19224,3501,68,2922,519,9,16,10,9,-0.357142,0.5,0.236507,0.048076,-9,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2001,3,8,36047022000,11219,6,16366,2698,58,2046,328,8,9,9,9,0,0,0,0,-2,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2002,3,6,36047022000,11219,11,16351,2862,55,2047,382,6,12,10,10,-0.25,0,-0.125,0,5,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2003,3,11,36047022000,11219,12,16278,2829,62,2047,354,11,15,12,12,0.833333,0,0.194444,0,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2004,3,12,36047022000,11219,10,16088,2716,64,2087,325,12,9,12,11,0.090909,0.5,0.224747,0.166666,-2,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2005,3,10,36047022000,11219,14,15897,2598,65,2100,333,10,13,12,11,-0.166666,0.666666,0.252525,0.388888,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2006,3,14,36047022000,11219,14,15743,2620,66,2134,365,14,16,12,13,0.4,0.272727,0.10808,0.479798,0,0,0,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2007,3,14,36047022000,11219,7,15264,2524,61,2052,345,14,6,11,11,0,0.166666,0.077777,0.368686,-7,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2008,3,7,36047022000,11219,11,15736,2639,54,2214,372,7,10,10,10,-0.5,-0.3,-0.033333,0.046464,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2009,3,11,36047022000,11219,12,17856,2812,65,2730,447,11,14,10,11,0.571428,-0.214285,0.023809,-0.115873,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2010,3,12,36047022000,11219,0,19224,3049,68,2922,427,12,9,11,11,0.090909,-0.142857,0.054112,-0.219047,-12,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2001,4,8,36047022000,11219,6,16366,2528,58,2046,325,8,8,8,8,0,0,0,0,-2,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2002,4,6,36047022000,11219,7,16351,2633,55,2047,323,6,6,7,7,-0.25,0,-0.125,0,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2003,4,7,36047022000,11219,11,16278,2775,62,2047,389,7,11,8,8,0.166666,0,-0.027777,0,4,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2004,4,11,36047022000,11219,14,16088,2744,64,2087,357,11,12,9,9,0.571428,0.375,0.162698,0.125,3,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2005,4,14,36047022000,11219,8,15897,2639,65,2100,326,14,10,11,9,0.272727,1.333333,0.33694,0.569444,-6,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2006,4,8,36047022000,11219,13,15743,2543,66,2134,335,8,14,12,10,-0.428571,0.142857,0.138528,0.617063,5,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2007,4,13,36047022000,11219,14,15264,2502,61,2052,358,13,14,12,12,0.625,0.181818,0.156385,0.552669,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2008,4,14,36047022000,11219,5,15736,2529,54,2214,363,14,7,11,11,0.076923,0,0.091117,0.108225,-9,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2009,4,5,36047022000,11219,11,17856,2848,65,2730,432,5,11,10,11,-0.642857,-0.375,0.019688,-0.064393,6,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2010,4,11,36047022000,11219,0,19224,2880,68,2922,466,11,12,10,11,1.2,-0.153846,0.211355,-0.176282,-11,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2001,5,9,36047022000,11219,7,16366,2617,58,2046,342,9,8,8,8,0,0,0,0,-2,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2002,5,7,36047022000,11219,6,16351,2517,55,2047,332,7,6,7,7,-0.222222,0,-0.111111,0,-1,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2003,5,6,36047022000,11219,7,16278,2589,62,2047,318,6,7,7,7,-0.142857,0,-0.121693,0,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2004,5,7,36047022000,11219,9,16088,2715,64,2087,384,7,11,8,8,0.166666,-0.222222,-0.066137,-0.074074,2,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2005,5,9,36047022000,11219,12,15897,2718,65,2100,393,9,14,10,9,0.285714,0.285714,0.103174,0.021164,3,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2006,5,12,36047022000,11219,9,15743,2618,66,2134,354,12,8,11,9,0.333333,1,0.261904,0.354497,-3,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2007,5,9,36047022000,11219,11,15264,2492,61,2052,316,9,13,11,10,-0.25,0.285714,0.123015,0.523809,2,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2008,5,11,36047022000,11219,12,15736,2512,54,2214,365,11,14,11,12,0.222222,0.222222,0.101851,0.502645,1,1,1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2009,5,12,36047022000,11219,4,17856,2738,65,2730,424,12,5,10,10,0.090909,0,0.021043,0.169312,-8,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
220,2010,5,4,36047022000,11219,0,19224,2915,68,2922,457,4,11,10,10,-0.666666,-0.555555,-0.117845,-0.111111,-4,0,-1,36047021800,NULL,36047011400,36047021600,36047011200,36047022400
221,2001,0,0,36047022100,11216,0,16366,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,0,0,36047022100,11216,0,16351,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,0,0,36047022100,11216,0,16278,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,0,0,36047022100,11216,0,16088,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,0,0,36047022100,11216,0,15897,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,0,0,36047022100,11216,1,15743,2618,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,0,1,36047022100,11216,0,15264,2455,1,1,1,1,0,0,0,0,0,0,0,-1,0,-1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,0,0,36047022100,11216,0,15736,2796,1,1,0,0,0,0,0,-1,0,-0.333333,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,0,0,36047022100,11216,0,17856,3070,1,1,0,0,0,0,0,0,0,-0.333333,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,0,0,36047022100,11216,0,19224,3561,1,1,0,0,0,0,0,0,-1,-0.333333,-0.333333,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2001,1,0,36047022100,11216,0,16366,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,1,0,36047022100,11216,0,16351,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,1,0,36047022100,11216,0,16278,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,1,0,36047022100,11216,0,16088,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,1,0,36047022100,11216,0,15897,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,1,0,36047022100,11216,0,15743,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,1,0,36047022100,11216,1,15264,2640,1,1,0,0,1,0,0,0,0,0,0,1,1,1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,1,1,36047022100,11216,0,15736,2631,1,1,1,1,0,0,0,0,0,0,0,-1,0,-1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,1,0,36047022100,11216,0,17856,3389,1,1,0,0,0,0,0,-1,0,-0.333333,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,1,0,36047022100,11216,0,19224,3318,1,1,0,0,0,0,0,0,0,-0.333333,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2001,2,0,36047022100,11216,0,16366,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,2,0,36047022100,11216,0,16351,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,2,0,36047022100,11216,0,16278,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,2,0,36047022100,11216,0,16088,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,2,0,36047022100,11216,0,15897,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,2,0,36047022100,11216,0,15743,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,2,0,36047022100,11216,0,15264,2651,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,2,0,36047022100,11216,1,15736,2629,1,1,0,0,1,0,0,0,0,0,0,1,1,1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,2,1,36047022100,11216,0,17856,2999,1,1,1,1,0,0,0,0,0,0,0,-1,0,-1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,2,0,36047022100,11216,0,19224,3501,1,1,0,0,0,0,0,-1,0,-0.333333,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2001,3,0,36047022100,11216,0,16366,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,3,0,36047022100,11216,0,16351,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,3,0,36047022100,11216,0,16278,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,3,0,36047022100,11216,0,16088,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,3,0,36047022100,11216,0,15897,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,3,0,36047022100,11216,0,15743,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,3,0,36047022100,11216,0,15264,2524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,3,0,36047022100,11216,0,15736,2639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,3,0,36047022100,11216,1,17856,2812,1,1,0,0,1,0,0,0,0,0,0,1,1,1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,3,1,36047022100,11216,0,19224,3049,1,1,1,1,0,0,0,0,0,0,0,-1,0,-1,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2001,4,0,36047022100,11216,0,16366,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,4,0,36047022100,11216,0,16351,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,4,0,36047022100,11216,0,16278,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,4,0,36047022100,11216,0,16088,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,4,0,36047022100,11216,0,15897,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,4,0,36047022100,11216,0,15743,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,4,0,36047022100,11216,0,15264,2502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,4,0,36047022100,11216,0,15736,2529,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,4,0,36047022100,11216,0,17856,2848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,4,0,36047022100,11216,0,19224,2880,1,1,0,0,1,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2001,5,0,36047022100,11216,0,16366,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2002,5,0,36047022100,11216,0,16351,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2003,5,0,36047022100,11216,0,16278,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2004,5,0,36047022100,11216,0,16088,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2005,5,0,36047022100,11216,0,15897,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2006,5,0,36047022100,11216,0,15743,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2007,5,0,36047022100,11216,0,15264,2492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2008,5,0,36047022100,11216,0,15736,2512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2009,5,0,36047022100,11216,0,17856,2738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
221,2010,5,0,36047022100,11216,0,19224,2915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36047021900,NULL,36047031701,36047030500,36047021700,36047024700
222,2001,0,2,36047022200,11219,4,16366,2705,20,2046,323,2,0,0,0,0,0,0,0,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,0,4,36047022200,11219,1,16351,2614,16,2047,309,4,0,0,0,1,0,0.5,0,-3,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,0,1,36047022200,11219,11,16278,2547,16,2047,315,1,0,0,0,-0.75,0,0.083333,0,10,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,0,11,36047022200,11219,4,16088,2606,28,2087,337,11,0,0,0,10,4.5,3.416667,1.5,-7,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,0,4,36047022200,11219,6,15897,2615,27,2100,346,4,0,0,0,-0.636363,0,2.871212,1.5,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,0,6,36047022200,11219,3,15743,2618,29,2134,367,6,0,0,0,0.5,5,3.287879,3.166667,-3,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2007,0,3,36047022200,11219,5,15264,2455,26,2052,298,3,0,0,0,-0.5,-0.727272,-0.212121,1.424242,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2008,0,5,36047022200,11219,4,15736,2796,31,2214,399,5,0,0,0,0.666666,0.25,0.222222,1.507576,-1,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2009,0,4,36047022200,11219,2,17856,3070,36,2730,502,4,0,0,0,-0.2,-0.333333,-0.011111,-0.270202,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2010,0,2,36047022200,11219,0,19224,3561,31,2922,484,2,0,0,0,-0.5,-0.333333,-0.011111,-0.138888,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2001,1,8,36047022200,11219,3,16366,2936,20,2046,348,8,2,2,2,0,0,0,0,-5,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,1,3,36047022200,11219,4,16351,2843,16,2047,348,3,4,3,3,-0.625,0,-0.3125,0,1,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,1,4,36047022200,11219,1,16278,2717,16,2047,335,4,1,2,2,0.333333,0,-0.097222,0,-3,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,1,1,36047022200,11219,8,16088,2667,28,2087,352,1,11,5,4,-0.75,-0.875,-0.347222,-0.291666,7,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,1,8,36047022200,11219,4,15897,2676,27,2100,353,8,4,5,4,7,1.666667,2.194444,0.263888,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,1,4,36047022200,11219,6,15743,2708,29,2134,351,4,6,7,5,-0.5,0,1.916667,0.263888,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2007,1,6,36047022200,11219,2,15264,2640,26,2052,384,6,3,4,5,0.5,5,2.333333,2.222222,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2008,1,2,36047022200,11219,8,15736,2631,31,2214,318,2,5,4,5,-0.666666,-0.75,-0.222222,1.416667,6,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2009,1,8,36047022200,11219,4,17856,3389,36,2730,499,8,4,4,4,3,1,0.944444,1.75,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2010,1,4,36047022200,11219,0,19224,3318,31,2922,569,4,2,3,4,-0.5,-0.333333,0.611111,-0.027777,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2001,2,2,36047022200,11219,5,16366,2882,20,2046,380,2,8,8,8,0,0,0,0,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,2,5,36047022200,11219,3,16351,2882,16,2047,353,5,3,5,5,1.5,0,0.75,0,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,2,3,36047022200,11219,5,16278,2821,16,2047,336,3,4,5,5,-0.4,0,0.366666,0,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,2,5,36047022200,11219,1,16088,2640,28,2087,332,5,1,2,4,0.666666,1.5,0.588888,0.5,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,2,1,36047022200,11219,7,15897,2651,27,2100,349,1,8,4,4,-0.8,-0.8,-0.177777,0.233333,6,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,2,7,36047022200,11219,4,15743,2636,29,2134,362,7,4,4,4,6,1.333333,1.955556,0.677777,-3,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2007,2,4,36047022200,11219,9,15264,2651,26,2052,351,4,6,6,4,-0.428571,-0.2,1.590476,0.111111,5,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2008,2,9,36047022200,11219,4,15736,2629,31,2214,397,9,2,4,4,1.25,8,2.27381,3.044444,-5,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2009,2,4,36047022200,11219,8,17856,2999,36,2730,426,4,8,5,5,-0.555555,-0.428571,0.088624,2.457143,4,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2010,2,8,36047022200,11219,0,19224,3501,31,2922,519,8,4,4,4,1,1,0.564814,2.857143,-8,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2001,3,0,36047022200,11219,2,16366,2698,20,2046,328,0,2,2,2,0,0,0,0,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,3,2,36047022200,11219,6,16351,2862,16,2047,382,2,5,3,3,0,0,0,0,4,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,3,6,36047022200,11219,3,16278,2829,16,2047,354,6,3,3,3,2,0,0.666666,0,-3,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,3,3,36047022200,11219,4,16088,2716,28,2087,325,3,5,4,3,-0.5,0,0.5,0,1,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,3,4,36047022200,11219,2,15897,2598,27,2100,333,4,1,3,3,0.333333,1,0.611111,0.333333,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,3,2,36047022200,11219,7,15743,2620,29,2134,365,2,7,4,4,-0.5,-0.666666,-0.222222,0.111111,5,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2007,3,7,36047022200,11219,5,15264,2524,26,2052,345,7,4,4,4,2.5,1.333333,0.777777,0.555555,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2008,3,5,36047022200,11219,8,15736,2639,31,2214,372,5,9,6,5,-0.285714,0.25,0.571428,0.305555,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2009,3,8,36047022200,11219,4,17856,2812,36,2730,447,8,4,5,5,0.6,3,0.938095,1.527778,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2010,3,4,36047022200,11219,0,19224,3049,31,2922,427,4,8,7,6,-0.5,-0.428571,-0.061904,0.940476,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2001,4,2,36047022200,11219,0,16366,2528,20,2046,325,2,0,0,0,0,0,0,0,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,4,0,36047022200,11219,2,16351,2633,16,2047,323,0,2,1,1,-1,0,-0.5,0,2,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,4,2,36047022200,11219,5,16278,2775,16,2047,389,2,6,2,2,0,0,-0.333333,0,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,4,5,36047022200,11219,4,16088,2744,28,2087,357,5,3,3,2,1.5,1.5,0.166666,0.5,-1,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,4,4,36047022200,11219,4,15897,2639,27,2100,326,4,4,4,3,-0.2,0,0.433333,0.5,0,0,0,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,4,4,36047022200,11219,2,15743,2543,29,2134,335,4,2,3,3,0,1,0.433333,0.833333,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2007,4,2,36047022200,11219,7,15264,2502,26,2052,358,2,7,4,4,-0.5,-0.6,-0.233333,0.133333,5,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2008,4,7,36047022200,11219,5,15736,2529,31,2214,363,7,5,4,4,2.5,0.75,0.666666,0.383333,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2009,4,5,36047022200,11219,8,17856,2848,36,2730,432,5,8,6,5,-0.285714,0.25,0.571428,0.133333,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2010,4,8,36047022200,11219,0,19224,2880,31,2922,466,8,4,5,5,0.6,3,0.938095,1.333333,-8,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2001,5,6,36047022200,11219,2,16366,2617,20,2046,342,6,2,2,2,0,0,0,0,-4,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2002,5,2,36047022200,11219,0,16351,2517,16,2047,332,2,0,1,1,-0.666666,0,-0.333333,0,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2003,5,0,36047022200,11219,3,16278,2589,16,2047,318,0,2,1,1,-1,0,-0.555555,0,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2004,5,3,36047022200,11219,6,16088,2715,28,2087,384,3,5,2,2,0,-0.5,-0.555555,-0.166666,3,1,1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2005,5,6,36047022200,11219,6,15897,2718,27,2100,393,6,4,3,2,1,2,0,0.5,0,0,0,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
222,2006,5,6,36047022200,11219,4,15743,2618,29,2134,354,6,4,4,3,0,0,0.333333,0.5,-2,0,-1,36047022000,NULL,36047011200,36047021800,36047011000,36047011400
