,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 199,241.6598861,256.3059398,205.8584215,412.0561519,193.2287366,318.699187,479.871,417.96875,345.323741,331.7346123,,0.060606060593521,-0.196825396787,1.00164826339155,-0.531062124157064,0.649336390682586,0.505717678533017,-0.128997688962242,-0.173804881345794,-0.0393518518612365,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 200,95.77464789,42.25352113,22.53521127,2.801120448,28.01120448,0,129.944,22.66288952,82.1529745,172.8045326,,-0.558823529390268,-0.466666666650889,-0.875700280133207,9,-1,-,-0.825594952287139,2.62499999955875,1.10344827623983,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 201,220.0420463,207.428171,259.9859846,113.8098543,99.93060375,118.5603387,110.873,121.2563915,50.17421603,97.56097561,,-0.0573248409206419,0.253378378388151,-0.56224619386656,-0.121951219737217,0.18642672265452,-0.0648390413209911,0.0936512180603032,-0.586213844818234,0.944444444366937,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 202,59.23344948,10.45296167,0,6.968641115,13.93728223,35.0877193,0,32.14285714,24.91103203,,,-0.82352941181436,-1,-,1,1.51754385976871,-1,-,-0.224990114553332,-1,-
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 203,117.2069825,184.5386534,129.6758105,166.180758,142.8571429,66.79389313,188.65,178.2363977,95.23809524,132.034632,,0.574468085977727,-0.297297297282651,0.281509306625849,-0.140350876844598,-0.532442748230267,1.82435999999032,-0.0552006482904851,-0.465664160244639,0.386363635972273,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 204,8.438818565,8.438818565,0,0,54.62184874,0,0,64.3776824,,,,0,-1,-,-,-1,-,-,-1,-,-
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 205,296.4705882,128.2352941,177.6470588,179.6966161,217.0361727,312.2119816,89.947,163.4199134,118.2212581,119.3058568,,-0.567460317468348,0.385321100924585,0.0115372430809983,0.207792207835571,0.438525097987042,-0.711904073831355,0.816846736411442,-0.276579851008537,0.00917431194212609,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 206,2.631578947,0,2.631578947,23.68421053,7.894736842,5.194805195,200.528,44.38642298,712.7937337,,,-1,-,8.00000000266,-0.666666666722963,-0.341991341957893,37.6016399985524,-0.77865224317801,15.0588235285636,-1,-
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 207,255.077173,207.1486596,201.4622258,159.2201462,249.3907392,278.6352559,356.796,329.2402149,227.8133577,197.621226,,-0.187898089179466,-0.027450980426233,-0.209677419338827,0.566326530605836,0.117263843853268,0.280512757969333,-0.0772312052265159,-0.308063391438395,-0.132530120291537,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 208,17.82820097,3.241491086,19.44894652,27.91461412,19.7044335,83.88157895,50.407,36.74121406,,35.2,,-0.818181818151223,5.000000001234,0.435276408996985,-0.294117646932388,3.25699013118038,-0.399069490214931,-0.271108892415736,-1,-,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 210,40.81632653,40.81632653,24.94331066,17.00680272,37.41496599,45.50499445,88.889,33.82187148,125,61.93693694,,0,-0.388888888820833,-0.318181818291157,1.2000000003528,0.216224397000982,0.95338997563596,-0.619504421469473,2.69583333299332,-0.50450450448,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 212,25.61366062,18.14300961,35.21878335,55.26036132,105.2072264,63.3299285,158.228,191.6230366,78.35051546,107.2164948,,-0.291666666503993,0.941176470004637,0.569059350257197,0.90384615458392,-0.398045831384069,1.49847116122988,0.211056428697828,-0.591121626866026,0.368421052121053,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 213,243.2055749,325.4355401,204.1811847,149.2027335,330.2961276,403.1710079,613.917,621.15277,623.3183857,595.8520179,,0.338108882717063,-0.372591006387136,-0.269263063003474,1.21374045804596,0.220634982400563,0.522721098418545,0.0117862349470694,0.00348644617651788,-0.0440647483374884,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 214,140.4358354,133.1719128,24.21307506,110.8433735,103.6144578,31.63017032,59.259,71.78217822,129.0322581,79.4044665,,-0.0517241384957788,-0.81818181814086,3.57783132565071,-0.0652173916377599,-0.694732077051896,0.873496076704022,0.211329557029312,0.797552836924764,-0.384615384794231,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 215,352.3284314,259.8039216,267.1568627,276.3480392,404.4117647,615.248227,697.43,450.9006392,404.1176471,275.8823529,,-0.262608695620583,0.0283018864946954,0.0344036698406701,0.463414634208123,0.521341070422129,0.133574985499308,-0.353482587213054,-0.10375454819271,-0.31732168867218,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 216,100.7407407,260.7407407,136.2962963,115.8989599,108.4695394,274.4807122,208.145,128.1669151,272.0588235,194.1176471,,1.58823529475995,-0.477272727176847,-0.14965437032202,-0.064102564047255,1.53048656533707,-0.241677135228593,-0.384242162434841,1.12269151744606,-0.286486486257999,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 217,711.4914425,785.6560717,579.4621027,674.8166259,590.0570497,1204.359673,1248.442,714.6443515,435.4026846,535.2348993,,0.104238258916234,-0.262448132748263,0.164556961975073,-0.125603864734299,1.04109021934799,0.0366022941387544,-0.427571043348429,-0.3907421451158,0.229287090390164,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 218,57.97101449,130.4347826,48.7483531,35.29411765,69.28104575,88.04204993,213.72,328.8948069,124.8303935,80.05427408,,1.24999999995687,-0.626262626208418,-0.275993640695936,0.962962962753087,0.270795626378085,1.42747641802892,0.538905141774284,-0.620454957387167,-0.358695652273178,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 219,488.7278583,628.0193237,338.9694042,502.7977618,378.097522,641.8864908,746.624,557.0247934,431.5018315,436.6300366,,0.285008237272403,-0.460256410259881,0.483313111950769,-0.248012718580085,0.697674418506239,0.16317138731096,-0.253942019811846,-0.225345376700067,0.0118845500195751,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 220,43.24324324,52.97297297,95.13513514,99.45945946,91.89189189,158.5233442,453.057,295.5288986,243.5064935,195.8874459,,0.225000000023125,0.795918367539567,0.0454545454067665,-0.0760869565457822,0.725106981035517,1.85798285600387,-0.347700402819071,-0.176031533113831,-0.195555555482548,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 221,544.4933921,438.7665198,442.2907489,409.1308165,461.808604,601.2110727,562.609,490.5193735,304.6566693,301.4996054,,-0.194174757368924,0.00803212857172052,-0.0749731539320469,0.128755364728191,0.301861999738749,-0.064207188544683,-0.128134506380097,-0.378910017098438,-0.0103626942001757,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 222,76.75906183,162.0469083,127.9317697,68.59592712,70.73954984,149.5227996,33.049,81.28342246,151.7094017,59.82905983,,1.11111111100978,-0.210526315854432,-0.463808502916379,0.0312499999635546,1.11370866704967,-0.778970163156308,1.45948205573542,0.866424876175176,-0.605633802786265,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 223,314.1122914,367.2230653,257.9666161,404.4173648,280.2741813,311.2864078,366.43,280.9493265,286.1313869,191.7274939,,0.169082125577719,-0.297520661211037,0.567712019927527,-0.306967984822792,0.110649601601387,0.177147446268934,-0.233279680975903,0.0184448222907557,-0.329931972940086,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 224,89.50276243,70.71823204,151.3812155,133.1853496,195.3385128,283.2244009,340.885,186.5671642,374.8597082,218.8552189,,-0.209876543248499,1.14062500055679,-0.120198968147405,0.466666667067111,0.44991582479172,0.203586269109485,-0.45269764231339,1.00924803572696,-0.416167664562035,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 225,234.2007435,453.5315985,762.0817844,874.0740741,696.2962963,783.3935018,825.175,290.2097902,200.5813953,229.6511628,,0.936507936406274,0.680327868930173,0.146955736237907,-0.203389830527866,0.12508641215359,0.0533339861819109,-0.648305159269246,-0.308840011352587,0.144927536557026,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 226,308.6419753,320.9876543,207.4074074,101.4851485,316.8316832,351.9417476,920.482,668.3168317,538.6533666,643.3915212,,0.0399999999611199,-0.353846153826982,-0.510696605428953,2.12195122028126,0.110816140751418,1.61543851014281,-0.273949048759237,-0.194014962589188,0.194444444413503,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 227,294.3262411,260.6382979,353.7234043,181.4198072,253.2865907,285.5902778,157.486,222.2222222,270.2702703,261.5262321,,-0.114457831126767,0.357142857170263,-0.487113928582079,0.396135265543376,0.127538086444779,-0.448559659617377,0.411060171697802,0.216216216471622,-0.0323529413364411,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 228,206.5813528,199.2687386,63.98537477,118.8299817,170.0182815,269.5167286,490.706,361.7810761,264.957265,475.2136752,,-0.0353982298057639,-0.67889908261807,0.857142856897265,0.43076923069155,0.585222049194751,0.820688469131263,-0.262733538819578,-0.267630944503125,0.793548386755879,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 229,200.1819836,295.7233849,594.1765241,484.2007435,387.5464684,371.5083799,398.589,361.8421053,306.6971081,191.0197869,,0.47727272745438,1.00923076915586,-0.18508940717,-0.199616122852979,-0.0413836528203026,0.0728936992142394,-0.0921924456018605,-0.152400719519028,-0.377171215981218,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 230,140.2298851,154.0229885,103.4482759,121.8390805,291.954023,220.6896552,109.175,240.0932401,272.5146199,176.6081871,,0.098360655363612,-0.328358208683894,0.177777777734815,1.39622641439747,-0.244094488124248,-0.505300781311837,1.19915951545684,0.135036620716586,-0.351931330639043,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 231,269.2682927,342.4390244,358.0487805,238.0952381,236.1516035,291.7485265,271.17,316.0333642,273.6549165,268.0890538,,0.271739130390379,0.0455840455898695,-0.335020111596219,-0.00816326531983672,0.235428945541757,-0.0705351514431728,0.165443685510934,-0.134094853583817,-0.0203389830198794,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 232,38.77887789,87.45874587,67.65676568,50.41322314,130.5785124,178.0821918,146.134,152.8384279,199.4704325,377.7581642,,1.25531914868927,-0.226415094259801,-0.254867970212436,1.59016393451728,0.363794000459145,-0.179401384703757,0.0458786312562444,0.305106544477876,0.893805309716767,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 233,160.3960396,156.4356436,112.8712871,198.8150099,235.6813693,211.9873817,126.071,103.3254157,123.9388795,152.8013582,,-0.0246913577783875,-0.278481013006169,0.761431228509487,0.185430463316341,-0.100533986502089,-0.405290074395027,-0.180418845729787,0.199500419721031,0.232876711621392,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 234,41.52542373,36.44067797,51.69491525,51.02040816,81.63265306,71.73356106,39.621,113.7931034,135.8974359,93.16239316,,-0.122448979523032,0.418604650894754,-0.0130478420699219,0.6000000000784,-0.121263877001819,-0.447664392865428,1.87204016556876,0.194250194779379,-0.314465408835576,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 235,142.3982869,175.5888651,173.4475375,252.1459227,283.2618026,130,299.154,316.442606,342.8863869,488.2292733,,0.233082707120685,-0.0121951218192593,0.453730196083066,0.1234042556263,-0.541060606100937,1.30118461538462,0.0577916591454569,0.0835658043468394,0.423880597051489,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 236,41.57386785,86.1172977,67.55753526,64.44444444,128.1481481,157.2373255,115.385,108.0876795,92.42424242,139.3939394,,1.07142857168629,-0.215517241433367,-0.0460805860962666,0.988505746516449,0.22699647112575,-0.26617296730858,-0.063243233522555,-0.144914176643046,0.508196721446278,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 237,169.047619,409.5238095,433.3333333,203.3898305,207.9096045,152.2762951,329.225,191.6376307,124.567474,354.6712803,,1.42253521180916,0.0581395348638452,-0.530638852656203,0.0222222221675927,-0.267584124041754,1.16202396954692,-0.417912884197737,-0.349984272165185,1.84722222351559,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 238,36.83241252,41.43646409,40.51565378,60.88560886,53.50553506,104.6296296,88.785,80.03766478,37.95066414,145.1612903,,0.12500000013575,-0.0222222221471407,0.502767527598317,-0.121212121192213,0.955491697871454,-0.151435397989787,-0.0985226695950892,-0.525839937430518,2.82499999906457,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 239,190.1840491,61.34969325,147.2392638,73.7704918,147.5409836,129.7468354,325.581,916.6666667,386.5979381,283.5051546,,-0.677419354881113,1.4,-0.498975409845808,1,-0.120604782249805,1.50935600083237,1.81547960937524,-0.578256794815336,-0.266666666683911,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 240,44.59861249,26.75916749,16.84836472,70,52,102.1825397,52.894,100.990099,49,77,,-0.400000000089689,-0.370370370218121,3.15470588174684,-0.257142857142857,0.965048840384615,-0.482357747661267,0.909292150338413,-0.514803921521059,0.571428571428571,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 241,160.1731602,199.1341991,209.95671,150.1976285,138.3399209,239.6226415,293.823,104.7979798,166.1054994,142.5364759,,0.243243242821402,0.0543478264854206,-0.284625728322758,-0.0789473689992382,0.732129380594434,0.22619047248922,-0.643329556229431,0.585006693039325,-0.141891891509523,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 242,22.90076336,15.26717557,45.80152672,26.71755725,11.45038168,7.692307692,1.957,11.95219124,86.69354839,,,-0.333333333478889,2.000000000655,-0.416666666739444,-0.571428571375102,-0.328205128267829,-0.745589999989824,5.10740482370976,6.25336021229861,-1,-
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 243,649.6710526,466.2828947,505.7565789,228.6792453,409.8113208,604.6165302,460.691,312.5453227,242.3357664,199.270073,,-0.28227848103448,0.0846560846401987,-0.547847215754725,0.792079207985737,0.475353411466812,-0.238044319020506,-0.321572762003165,-0.22463800031777,-0.177710843264117,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 244,62.60032103,40.12841091,20.86677368,3.210272873,107.5441413,88.99676375,48.86,43.40836013,54.27631579,144.7368421,,-0.358974359080855,-0.479999999830544,-0.846153846194396,32.5000000169768,-0.172462928484976,-0.450991272702318,-0.111576747237004,0.250365497048322,1.66666666654384,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 245,280.5995004,256.4529559,480.4329725,305.9210526,274.6710526,214.6985962,286.753,262.2699387,256.6964286,280.5059524,,-0.0860534123032245,0.87337662306898,-0.363238848890622,-0.102150537644953,-0.21834283530175,0.335607242316939,-0.0853803144169371,-0.0212510443538683,0.0927536231409806,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 246,19.06412478,8.665511265,39.86135182,17.33102253,24.26343154,20.79722704,59.13,101.2216405,,60.17699115,,-0.545454545383017,3.6000000001154,-0.565217391315255,0.3999999998846,-0.142857142621633,1.84316749950718,0.711849154405547,-1,-,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 247,229.2682927,473.1707317,320,163.2850242,364.2512077,581.485053,490.637,411.4921223,243.6708861,270.0421941,,1.06382978704844,-0.323711340195727,-0.489734299375,1.23076922996837,0.596384694704747,-0.156234545550735,-0.161310454979955,-0.407835842061757,0.108225108145162,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 248,19.92753623,7.246376812,9.057971015,0,44.96402878,59.35251799,154.955,73.87387387,175.4068716,52.44122966,,-0.636363636308892,0.25,-1,-,0.320000000008896,1.61075696950393,-0.523255952566874,1.37441009129524,-0.701030927798612,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 249,378.6941581,322.3367698,476.975945,516.7693361,791.9233402,969.1991786,967.589,752.5492862,434.3090538,390.7420014,,-0.148820326626528,0.479744136221098,0.0834285072803829,0.532450331083025,0.223854796797919,-0.0016613495301614,-0.222242826034608,-0.422882910442923,-0.100313479580517,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 250,43.63636364,43.63636364,0,75.81227437,0,101.0452962,10.381,72.91666667,,72.66435986,,0,-1,-,-1,-,-0.897263896585025,6.024050348714,-1,-,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 251,315.5216285,597.1162002,431.7217981,181.4381271,283.4448161,387.4690849,750.409,378.9473684,269.8282911,293.5404742,,0.892473118368175,-0.276988636457363,-0.579733689847244,0.562211981739532,0.367000075116209,0.936693866024613,-0.495012228797896,-0.287953120668775,0.0878787876665317,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 252,43.80561259,73.23750856,70.49965777,64.07634628,83.16291752,248.6376022,215.7,164.6174863,91.6496945,116.7684997,,0.671875000253249,-0.0373831776071001,-0.0911112435602963,0.29787234054507,1.98976526575327,-0.132472328837476,-0.236822038479369,-0.443256627470444,0.274074074518601,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 253,484.2406877,362.4641834,285.1002865,289.4117647,344.7058824,476.5807963,362.637,395.256917,295.3846154,191.7948718,,-0.251479289934108,-0.213438735309813,0.0151226722811449,0.191056910755916,0.382572275766884,-0.239086000075157,0.0899519822853156,-0.252676923045473,-0.350694444460901,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 254,14.61038961,48.7012987,73.05194805,32.46753247,53.57142857,22.11690363,62.407,54.26356589,77.04654896,81.86195827,,2.33333333333333,0.5,-0.555555555509926,0.6499999998306,-0.587151132228991,1.82168792901685,-0.130489113560979,0.419857830872825,0.0625000000000001,-1
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 255,0,0,0,0,0,0,0,0,,,,-,-,-,-,-,-,-,-,-,-
,"Total Violations (per 1,000 Rental Units)","The total number of housing code violations (class A, B, and C) issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 256,21.27659574,32.73322422,14.7299509,26.18657938,27.82324059,71.66123779,42.994,67.41573034,,41.40127389,,0.538461538678461,-0.54999999996945,0.777777777928642,0.0624999999522656,1.57558919343694,-0.400038272768997,0.568026476717681,-1,-,-1
