CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip
284,2007,2,43,38,31,30,30,0.387097,12,0.433333,13,0.433333,13,36047028400,11214
284,2007,3,30,43,23,28,28,0.304348,7,0.071429,2,0.071429,2,36047028400,11214
284,2007,4,25,30,31,28,28,-0.193548,-6,-0.107143,-3,-0.107143,-3,36047028400,11214
284,2007,5,34,25,32,34,34,0.0625,2,0,0,0,0,36047028400,11214
284,2008,0,38,38,34,37,37,0.117647,4,0.027027,1,0.027027,1,36047028400,11214
284,2008,1,34,38,38,34,34,-0.105263,-4,0,0,0,0,36047028400,11214
284,2008,2,36,34,43,26,26,-0.162791,-7,0.384615,10,0.384615,10,36047028400,11214
284,2008,3,46,36,30,34,34,0.533333,16,0.352941,12,0.352941,12,36047028400,11214
284,2008,4,29,46,25,34,34,0.16,4,-0.147059,-5,-0.147059,-5,36047028400,11214
284,2008,5,25,29,34,28,28,-0.264706,-9,-0.107143,-3,-0.107143,-3,36047028400,11214
284,2009,0,40,40,38,33,33,0.052632,2,0.212121,7,0.212121,7,36047028400,11214
284,2009,1,46,40,34,44,44,0.352941,12,0.045455,2,0.045455,2,36047028400,11214
284,2009,2,33,46,36,31,31,-0.083333,-3,0.064516,2,0.064516,2,36047028400,11214
284,2009,3,35,33,46,23,23,-0.23913,-11,0.521739,12,0.521739,12,36047028400,11214
284,2009,4,48,35,29,31,31,0.655172,19,0.548387,17,0.548387,17,36047028400,11214
284,2009,5,32,48,25,32,32,0.28,7,0,0,0,0,36047028400,11214
284,2010,0,49,49,40,34,34,0.225,9,0.441176,15,0.441176,15,36047028400,11214
284,2010,1,47,49,46,38,38,0.021739,1,0.236842,9,0.236842,9,36047028400,11214
284,2010,2,45,47,33,43,43,0.363636,12,0.046512,2,0.046512,2,36047028400,11214
284,2010,3,31,45,35,30,30,-0.114286,-4,0.033333,1,0.033333,1,36047028400,11214
284,2010,4,45,31,48,25,25,-0.0625,-3,0.8,20,0.8,20,36047028400,11214
284,2010,5,47,45,32,34,34,0.46875,15,0.382353,13,0.382353,13,36047028400,11214
286,2001,0,51,51,51,51,51,0,0,0,0,0,0,36047028600,11214
286,2001,1,51,51,51,51,51,0,0,0,0,0,0,36047028600,11214
286,2001,2,58,51,58,58,58,0,0,0,0,0,0,36047028600,11214
286,2001,3,39,58,39,39,39,0,0,0,0,0,0,36047028600,11214
286,2001,4,46,39,46,46,46,0,0,0,0,0,0,36047028600,11214
286,2001,5,45,46,45,45,45,0,0,0,0,0,0,36047028600,11214
286,2002,0,53,53,51,53,53,0.039216,2,0,0,0,0,36047028600,11214
286,2002,1,55,53,51,55,55,0.078431,4,0,0,0,0,36047028600,11214
286,2002,2,46,55,58,46,46,-0.206897,-12,0,0,0,0,36047028600,11214
286,2002,3,57,46,39,57,57,0.461538,18,0,0,0,0,36047028600,11214
286,2002,4,43,57,46,43,43,-0.065217,-3,0,0,0,0,36047028600,11214
286,2002,5,46,43,45,46,46,0.022222,1,0,0,0,0,36047028600,11214
286,2003,0,60,60,53,60,60,0.132075,7,0,0,0,0,36047028600,11214
286,2003,1,54,60,55,54,54,-0.018182,-1,0,0,0,0,36047028600,11214
286,2003,2,51,54,46,51,51,0.108696,5,0,0,0,0,36047028600,11214
286,2003,3,51,51,57,51,51,-0.105263,-6,0,0,0,0,36047028600,11214
286,2003,4,49,51,43,49,49,0.139535,6,0,0,0,0,36047028600,11214
286,2003,5,42,49,46,42,42,-0.086957,-4,0,0,0,0,36047028600,11214
286,2004,0,57,57,60,51,51,-0.05,-3,0.117647,6,0.117647,6,36047028600,11214
286,2004,1,68,57,54,51,51,0.259259,14,0.333333,17,0.333333,17,36047028600,11214
286,2004,2,51,68,51,58,58,0,0,-0.12069,-7,-0.12069,-7,36047028600,11214
286,2004,3,49,51,51,39,39,-0.039216,-2,0.25641,10,0.25641,10,36047028600,11214
286,2004,4,44,49,49,46,46,-0.102041,-5,-0.043478,-2,-0.043478,-2,36047028600,11214
286,2004,5,42,44,42,45,45,0,0,-0.066667,-3,-0.066667,-3,36047028600,11214
286,2005,0,56,56,57,53,53,-0.017544,-1,0.056604,3,0.056604,3,36047028600,11214
286,2005,1,57,56,68,55,55,-0.161765,-11,0.036364,2,0.036364,2,36047028600,11214
286,2005,2,63,57,51,46,46,0.235294,12,0.369565,17,0.369565,17,36047028600,11214
286,2005,3,40,63,49,57,57,-0.183673,-9,-0.298246,-17,-0.298246,-17,36047028600,11214
286,2005,4,47,40,44,43,43,0.068182,3,0.093023,4,0.093023,4,36047028600,11214
286,2005,5,39,47,42,46,46,-0.071429,-3,-0.152174,-7,-0.152174,-7,36047028600,11214
286,2006,0,43,43,56,60,60,-0.232143,-13,-0.283333,-17,-0.283333,-17,36047028600,11214
286,2006,1,57,43,57,54,54,0,0,0.055556,3,0.055556,3,36047028600,11214
286,2006,2,57,57,63,51,51,-0.095238,-6,0.117647,6,0.117647,6,36047028600,11214
286,2006,3,58,57,40,51,51,0.45,18,0.137255,7,0.137255,7,36047028600,11214
286,2006,4,34,58,47,49,49,-0.276596,-13,-0.306122,-15,-0.306122,-15,36047028600,11214
286,2006,5,43,34,39,42,42,0.102564,4,0.02381,1,0.02381,1,36047028600,11214
286,2007,0,62,62,43,57,57,0.44186,19,0.087719,5,0.087719,5,36047028600,11214
286,2007,1,47,62,57,68,68,-0.175439,-10,-0.308824,-21,-0.308824,-21,36047028600,11214
286,2007,2,50,47,57,51,51,-0.122807,-7,-0.019608,-1,-0.019608,-1,36047028600,11214
286,2007,3,58,50,58,49,49,0,0,0.183673,9,0.183673,9,36047028600,11214
286,2007,4,55,58,34,44,44,0.617647,21,0.25,11,0.25,11,36047028600,11214
286,2007,5,34,55,43,42,42,-0.209302,-9,-0.190476,-8,-0.190476,-8,36047028600,11214
286,2008,0,30,30,62,56,56,-0.516129,-32,-0.464286,-26,-0.464286,-26,36047028600,11214
286,2008,1,65,30,47,57,57,0.382979,18,0.140351,8,0.140351,8,36047028600,11214
286,2008,2,48,65,50,63,63,-0.04,-2,-0.238095,-15,-0.238095,-15,36047028600,11214
286,2008,3,53,48,58,40,40,-0.086207,-5,0.325,13,0.325,13,36047028600,11214
286,2008,4,52,53,55,47,47,-0.054545,-3,0.106383,5,0.106383,5,36047028600,11214
286,2008,5,52,52,34,39,39,0.529412,18,0.333333,13,0.333333,13,36047028600,11214
286,2009,0,59,59,30,43,43,0.966667,29,0.372093,16,0.372093,16,36047028600,11214
286,2009,1,41,59,65,57,57,-0.369231,-24,-0.280702,-16,-0.280702,-16,36047028600,11214
286,2009,2,70,41,48,57,57,0.458333,22,0.22807,13,0.22807,13,36047028600,11214
286,2009,3,49,70,53,58,58,-0.075472,-4,-0.155172,-9,-0.155172,-9,36047028600,11214
286,2009,4,59,49,52,34,34,0.134615,7,0.735294,25,0.735294,25,36047028600,11214
286,2009,5,45,59,52,43,43,-0.134615,-7,0.046512,2,0.046512,2,36047028600,11214
286,2010,0,53,53,59,62,62,-0.101695,-6,-0.145161,-9,-0.145161,-9,36047028600,11214
286,2010,1,63,53,41,47,47,0.536585,22,0.340426,16,0.340426,16,36047028600,11214
286,2010,2,46,63,70,50,50,-0.342857,-24,-0.08,-4,-0.08,-4,36047028600,11214
286,2010,3,64,46,49,58,58,0.306122,15,0.103448,6,0.103448,6,36047028600,11214
286,2010,4,59,64,59,55,55,0,0,0.072727,4,0.072727,4,36047028600,11214
286,2010,5,55,59,45,34,34,0.222222,10,0.617647,21,0.617647,21,36047028600,11214
288,2001,0,17,17,17,17,17,0,0,0,0,0,0,36047028800,11214
288,2001,1,16,17,16,16,16,0,0,0,0,0,0,36047028800,11214
288,2001,2,9,16,9,9,9,0,0,0,0,0,0,36047028800,11214
288,2001,3,9,9,9,9,9,0,0,0,0,0,0,36047028800,11214
288,2001,4,11,9,11,11,11,0,0,0,0,0,0,36047028800,11214
288,2001,5,12,11,12,12,12,0,0,0,0,0,0,36047028800,11214
288,2002,0,20,20,17,20,20,0.176471,3,0,0,0,0,36047028800,11214
288,2002,1,20,20,16,20,20,0.25,4,0,0,0,0,36047028800,11214
288,2002,2,15,20,9,15,15,0.666667,6,0,0,0,0,36047028800,11214
288,2002,3,10,15,9,10,10,0.111111,1,0,0,0,0,36047028800,11214
288,2002,4,8,10,11,8,8,-0.272727,-3,0,0,0,0,36047028800,11214
288,2002,5,15,8,12,15,15,0.25,3,0,0,0,0,36047028800,11214
288,2003,0,13,13,20,13,13,-0.35,-7,0,0,0,0,36047028800,11214
288,2003,1,21,13,20,21,21,0.05,1,0,0,0,0,36047028800,11214
288,2003,2,20,21,15,20,20,0.333333,5,0,0,0,0,36047028800,11214
288,2003,3,16,20,10,16,16,0.6,6,0,0,0,0,36047028800,11214
288,2003,4,11,16,8,11,11,0.375,3,0,0,0,0,36047028800,11214
288,2003,5,9,11,15,9,9,-0.4,-6,0,0,0,0,36047028800,11214
288,2004,0,12,12,13,17,17,-0.076923,-1,-0.294118,-5,-0.294118,-5,36047028800,11214
288,2004,1,9,12,21,16,16,-0.571429,-12,-0.4375,-7,-0.4375,-7,36047028800,11214
288,2004,2,22,9,20,9,9,0.1,2,1.444444,13,1.444444,13,36047028800,11214
288,2004,3,18,22,16,9,9,0.125,2,1,9,1,9,36047028800,11214
288,2004,4,19,18,11,11,11,0.727273,8,0.727273,8,0.727273,8,36047028800,11214
288,2004,5,10,19,9,12,12,0.111111,1,-0.166667,-2,-0.166667,-2,36047028800,11214
288,2005,0,11,11,12,20,20,-0.083333,-1,-0.45,-9,-0.45,-9,36047028800,11214
288,2005,1,16,11,9,20,20,0.777778,7,-0.2,-4,-0.2,-4,36047028800,11214
288,2005,2,9,16,22,15,15,-0.590909,-13,-0.4,-6,-0.4,-6,36047028800,11214
288,2005,3,23,9,18,10,10,0.277778,5,1.3,13,1.3,13,36047028800,11214
288,2005,4,19,23,19,8,8,0,0,1.375,11,1.375,11,36047028800,11214
288,2005,5,20,19,10,15,15,1,10,0.333333,5,0.333333,5,36047028800,11214
288,2006,0,15,15,11,13,13,0.363636,4,0.153846,2,0.153846,2,36047028800,11214
288,2006,1,15,15,16,21,21,-0.0625,-1,-0.285714,-6,-0.285714,-6,36047028800,11214
288,2006,2,14,15,9,20,20,0.555556,5,-0.3,-6,-0.3,-6,36047028800,11214
288,2006,3,8,14,23,16,16,-0.652174,-15,-0.5,-8,-0.5,-8,36047028800,11214
288,2006,4,20,8,19,11,11,0.052632,1,0.818182,9,0.818182,9,36047028800,11214
288,2006,5,19,20,20,9,9,-0.05,-1,1.111111,10,1.111111,10,36047028800,11214
288,2007,0,17,17,15,12,12,0.133333,2,0.416667,5,0.416667,5,36047028800,11214
288,2007,1,12,17,15,9,9,-0.2,-3,0.333333,3,0.333333,3,36047028800,11214
288,2007,2,17,12,14,22,22,0.214286,3,-0.227273,-5,-0.227273,-5,36047028800,11214
288,2007,3,9,17,8,18,18,0.125,1,-0.5,-9,-0.5,-9,36047028800,11214
288,2007,4,8,9,20,19,19,-0.6,-12,-0.578947,-11,-0.578947,-11,36047028800,11214
288,2007,5,20,8,19,10,10,0.052632,1,1,10,1,10,36047028800,11214
288,2008,0,18,18,17,11,11,0.058824,1,0.636364,7,0.636364,7,36047028800,11214
288,2008,1,17,18,12,16,16,0.416667,5,0.0625,1,0.0625,1,36047028800,11214
288,2008,2,13,17,17,9,9,-0.235294,-4,0.444444,4,0.444444,4,36047028800,11214
288,2008,3,15,13,9,23,23,0.666667,6,-0.347826,-8,-0.347826,-8,36047028800,11214
288,2008,4,12,15,8,19,19,0.5,4,-0.368421,-7,-0.368421,-7,36047028800,11214
288,2008,5,11,12,20,20,20,-0.45,-9,-0.45,-9,-0.45,-9,36047028800,11214
288,2009,0,8,8,18,15,15,-0.555556,-10,-0.466667,-7,-0.466667,-7,36047028800,11214
288,2009,1,23,8,17,15,15,0.352941,6,0.533333,8,0.533333,8,36047028800,11214
288,2009,2,18,23,13,14,14,0.384615,5,0.285714,4,0.285714,4,36047028800,11214
288,2009,3,15,18,15,8,8,0,0,0.875,7,0.875,7,36047028800,11214
288,2009,4,14,15,12,20,20,0.166667,2,-0.3,-6,-0.3,-6,36047028800,11214
288,2009,5,11,14,11,19,19,0,0,-0.421053,-8,-0.421053,-8,36047028800,11214
288,2010,0,19,19,8,17,17,1.375,11,0.117647,2,0.117647,2,36047028800,11214
288,2010,1,12,19,23,12,12,-0.478261,-11,0,0,0,0,36047028800,11214
288,2010,2,23,12,18,17,17,0.277778,5,0.352941,6,0.352941,6,36047028800,11214
288,2010,3,14,23,15,9,9,-0.066667,-1,0.555556,5,0.555556,5,36047028800,11214
288,2010,4,16,14,14,8,8,0.142857,2,1,8,1,8,36047028800,11214
288,2010,5,14,16,11,20,20,0.272727,3,-0.3,-6,-0.3,-6,36047028800,11214
290,2001,0,6,6,6,6,6,0,0,0,0,0,0,36047029000,11214
290,2001,1,7,6,7,7,7,0,0,0,0,0,0,36047029000,11214
290,2001,2,5,7,5,5,5,0,0,0,0,0,0,36047029000,11214
290,2001,3,10,5,10,10,10,0,0,0,0,0,0,36047029000,11214
290,2001,4,7,10,7,7,7,0,0,0,0,0,0,36047029000,11214
290,2001,5,9,7,9,9,9,0,0,0,0,0,0,36047029000,11214
290,2002,0,8,8,6,8,8,0.333333,2,0,0,0,0,36047029000,11214
290,2002,1,10,8,7,10,10,0.428571,3,0,0,0,0,36047029000,11214
290,2002,2,6,10,5,6,6,0.2,1,0,0,0,0,36047029000,11214
290,2002,3,5,6,10,5,5,-0.5,-5,0,0,0,0,36047029000,11214
290,2002,4,10,5,7,10,10,0.428571,3,0,0,0,0,36047029000,11214
290,2002,5,7,10,9,7,7,-0.222222,-2,0,0,0,0,36047029000,11214
290,2003,0,6,6,8,6,6,-0.25,-2,0,0,0,0,36047029000,11214
290,2003,1,11,6,10,11,11,0.1,1,0,0,0,0,36047029000,11214
290,2003,2,9,11,6,9,9,0.5,3,0,0,0,0,36047029000,11214
290,2003,3,10,9,5,10,10,1,5,0,0,0,0,36047029000,11214
290,2003,4,7,10,10,7,7,-0.3,-3,0,0,0,0,36047029000,11214
290,2003,5,10,7,7,10,10,0.428571,3,0,0,0,0,36047029000,11214
290,2004,0,13,13,6,6,6,1.166667,7,1.166667,7,1.166667,7,36047029000,11214
290,2004,1,5,13,11,7,7,-0.545455,-6,-0.285714,-2,-0.285714,-2,36047029000,11214
290,2004,2,11,5,9,5,5,0.222222,2,1.2,6,1.2,6,36047029000,11214
290,2004,3,8,11,10,10,10,-0.2,-2,-0.2,-2,-0.2,-2,36047029000,11214
290,2004,4,7,8,7,7,7,0,0,0,0,0,0,36047029000,11214
290,2004,5,7,7,10,9,9,-0.3,-3,-0.222222,-2,-0.222222,-2,36047029000,11214
290,2005,0,6,6,13,8,8,-0.538462,-7,-0.25,-2,-0.25,-2,36047029000,11214
290,2005,1,11,6,5,10,10,1.2,6,0.1,1,0.1,1,36047029000,11214
290,2005,2,6,11,11,6,6,-0.454545,-5,0,0,0,0,36047029000,11214
290,2005,3,6,6,8,5,5,-0.25,-2,0.2,1,0.2,1,36047029000,11214
290,2005,4,8,6,7,10,10,0.142857,1,-0.2,-2,-0.2,-2,36047029000,11214
290,2005,5,7,8,7,7,7,0,0,0,0,0,0,36047029000,11214
290,2006,0,15,15,6,6,6,1.5,9,1.5,9,1.5,9,36047029000,11214
290,2006,1,8,15,11,11,11,-0.272727,-3,-0.272727,-3,-0.272727,-3,36047029000,11214
290,2006,2,7,8,6,9,9,0.166667,1,-0.222222,-2,-0.222222,-2,36047029000,11214
290,2006,3,8,7,6,10,10,0.333333,2,-0.2,-2,-0.2,-2,36047029000,11214
290,2006,4,7,8,8,7,7,-0.125,-1,0,0,0,0,36047029000,11214
290,2006,5,5,7,7,10,10,-0.285714,-2,-0.5,-5,-0.5,-5,36047029000,11214
290,2007,0,14,14,15,13,13,-0.066667,-1,0.076923,1,0.076923,1,36047029000,11214
290,2007,1,16,14,8,5,5,1,8,2.2,11,2.2,11,36047029000,11214
290,2007,2,7,16,7,11,11,0,0,-0.363636,-4,-0.363636,-4,36047029000,11214
290,2007,3,9,7,8,8,8,0.125,1,0.125,1,0.125,1,36047029000,11214
290,2007,4,10,9,7,7,7,0.428571,3,0.428571,3,0.428571,3,36047029000,11214
290,2007,5,6,10,5,7,7,0.2,1,-0.142857,-1,-0.142857,-1,36047029000,11214
290,2008,0,6,6,14,6,6,-0.571429,-8,0,0,0,0,36047029000,11214
290,2008,1,14,6,16,11,11,-0.125,-2,0.272727,3,0.272727,3,36047029000,11214
290,2008,2,13,14,7,6,6,0.857143,6,1.166667,7,1.166667,7,36047029000,11214
290,2008,3,7,13,9,6,6,-0.222222,-2,0.166667,1,0.166667,1,36047029000,11214
290,2008,4,8,7,10,8,8,-0.2,-2,0,0,0,0,36047029000,11214
290,2008,5,10,8,6,7,7,0.666667,4,0.428571,3,0.428571,3,36047029000,11214
290,2009,0,12,12,6,15,15,1,6,-0.2,-3,-0.2,-3,36047029000,11214
290,2009,1,8,12,14,8,8,-0.428571,-6,0,0,0,0,36047029000,11214
290,2009,2,14,8,13,7,7,0.076923,1,1,7,1,7,36047029000,11214
290,2009,3,12,14,7,8,8,0.714286,5,0.5,4,0.5,4,36047029000,11214
290,2009,4,5,12,8,7,7,-0.375,-3,-0.285714,-2,-0.285714,-2,36047029000,11214
290,2009,5,5,5,10,5,5,-0.5,-5,0,0,0,0,36047029000,11214
290,2010,0,15,15,12,14,14,0.25,3,0.071429,1,0.071429,1,36047029000,11214
290,2010,1,16,15,8,16,16,1,8,0,0,0,0,36047029000,11214
290,2010,2,8,16,14,7,7,-0.428571,-6,0.142857,1,0.142857,1,36047029000,11214
290,2010,3,13,8,12,9,9,0.083333,1,0.444444,4,0.444444,4,36047029000,11214
290,2010,4,12,13,5,10,10,1.4,7,0.2,2,0.2,2,36047029000,11214
290,2010,5,4,12,5,6,6,-0.2,-1,-0.333333,-2,-0.333333,-2,36047029000,11214
292,2001,0,26,26,26,26,26,0,0,0,0,0,0,36047029200,11214
292,2001,1,16,26,16,16,16,0,0,0,0,0,0,36047029200,11214
292,2001,2,29,16,29,29,29,0,0,0,0,0,0,36047029200,11214
292,2001,3,24,29,24,24,24,0,0,0,0,0,0,36047029200,11214
292,2001,4,26,24,26,26,26,0,0,0,0,0,0,36047029200,11214
292,2001,5,24,26,24,24,24,0,0,0,0,0,0,36047029200,11214
292,2002,0,24,24,26,24,24,-0.076923,-2,0,0,0,0,36047029200,11214
292,2002,1,27,24,16,27,27,0.6875,11,0,0,0,0,36047029200,11214
292,2002,2,16,27,29,16,16,-0.448276,-13,0,0,0,0,36047029200,11214
292,2002,3,26,16,24,26,26,0.083333,2,0,0,0,0,36047029200,11214
292,2002,4,25,26,26,25,25,-0.038462,-1,0,0,0,0,36047029200,11214
292,2002,5,26,25,24,26,26,0.083333,2,0,0,0,0,36047029200,11214
292,2003,0,22,22,24,22,22,-0.083333,-2,0,0,0,0,36047029200,11214
292,2003,1,29,22,27,29,29,0.074074,2,0,0,0,0,36047029200,11214
292,2003,2,23,29,16,23,23,0.4375,7,0,0,0,0,36047029200,11214
292,2003,3,18,23,26,18,18,-0.307692,-8,0,0,0,0,36047029200,11214
292,2003,4,23,18,25,23,23,-0.08,-2,0,0,0,0,36047029200,11214
292,2003,5,27,23,26,27,27,0.038462,1,0,0,0,0,36047029200,11214
292,2004,0,27,27,22,26,26,0.227273,5,0.038462,1,0.038462,1,36047029200,11214
292,2004,1,26,27,29,16,16,-0.103448,-3,0.625,10,0.625,10,36047029200,11214
292,2004,2,26,26,23,29,29,0.130435,3,-0.103448,-3,-0.103448,-3,36047029200,11214
292,2004,3,21,26,18,24,24,0.166667,3,-0.125,-3,-0.125,-3,36047029200,11214
292,2004,4,17,21,23,26,26,-0.26087,-6,-0.346154,-9,-0.346154,-9,36047029200,11214
292,2004,5,24,17,27,24,24,-0.111111,-3,0,0,0,0,36047029200,11214
292,2005,0,29,29,27,24,24,0.074074,2,0.208333,5,0.208333,5,36047029200,11214
292,2005,1,26,29,26,27,27,0,0,-0.037037,-1,-0.037037,-1,36047029200,11214
292,2005,2,27,26,26,16,16,0.038462,1,0.6875,11,0.6875,11,36047029200,11214
292,2005,3,27,27,21,26,26,0.285714,6,0.038462,1,0.038462,1,36047029200,11214
292,2005,4,19,27,17,25,25,0.117647,2,-0.24,-6,-0.24,-6,36047029200,11214
292,2005,5,15,19,24,26,26,-0.375,-9,-0.423077,-11,-0.423077,-11,36047029200,11214
292,2006,0,23,23,29,22,22,-0.206897,-6,0.045455,1,0.045455,1,36047029200,11214
292,2006,1,33,23,26,29,29,0.269231,7,0.137931,4,0.137931,4,36047029200,11214
292,2006,2,23,33,27,23,23,-0.148148,-4,0,0,0,0,36047029200,11214
292,2006,3,27,23,27,18,18,0,0,0.5,9,0.5,9,36047029200,11214
292,2006,4,22,27,19,23,23,0.157895,3,-0.043478,-1,-0.043478,-1,36047029200,11214
292,2006,5,17,22,15,27,27,0.133333,2,-0.37037,-10,-0.37037,-10,36047029200,11214
292,2007,0,17,17,23,27,27,-0.26087,-6,-0.37037,-10,-0.37037,-10,36047029200,11214
292,2007,1,26,17,33,26,26,-0.212121,-7,0,0,0,0,36047029200,11214
292,2007,2,26,26,23,26,26,0.130435,3,0,0,0,0,36047029200,11214
292,2007,3,20,26,27,21,21,-0.259259,-7,-0.047619,-1,-0.047619,-1,36047029200,11214
292,2007,4,24,20,22,17,17,0.090909,2,0.411765,7,0.411765,7,36047029200,11214
292,2007,5,23,24,17,24,24,0.352941,6,-0.041667,-1,-0.041667,-1,36047029200,11214
292,2008,0,25,25,17,29,29,0.470588,8,-0.137931,-4,-0.137931,-4,36047029200,11214
292,2008,1,21,25,26,26,26,-0.192308,-5,-0.192308,-5,-0.192308,-5,36047029200,11214
292,2008,2,28,21,26,27,27,0.076923,2,0.037037,1,0.037037,1,36047029200,11214
292,2008,3,22,28,20,27,27,0.1,2,-0.185185,-5,-0.185185,-5,36047029200,11214
292,2008,4,21,22,24,19,19,-0.125,-3,0.105263,2,0.105263,2,36047029200,11214
292,2008,5,22,21,23,15,15,-0.043478,-1,0.466667,7,0.466667,7,36047029200,11214
292,2009,0,25,25,25,23,23,0,0,0.086957,2,0.086957,2,36047029200,11214
292,2009,1,31,25,21,33,33,0.47619,10,-0.060606,-2,-0.060606,-2,36047029200,11214
292,2009,2,23,31,28,23,23,-0.178571,-5,0,0,0,0,36047029200,11214
292,2009,3,27,23,22,27,27,0.227273,5,0,0,0,0,36047029200,11214
292,2009,4,22,27,21,22,22,0.047619,1,0,0,0,0,36047029200,11214
292,2009,5,26,22,22,17,17,0.181818,4,0.529412,9,0.529412,9,36047029200,11214
292,2010,0,26,26,25,17,17,0.04,1,0.529412,9,0.529412,9,36047029200,11214
292,2010,1,28,26,31,26,26,-0.096774,-3,0.076923,2,0.076923,2,36047029200,11214
292,2010,2,33,28,23,26,26,0.434783,10,0.269231,7,0.269231,7,36047029200,11214
292,2010,3,22,33,27,20,20,-0.185185,-5,0.1,2,0.1,2,36047029200,11214
292,2010,4,25,22,22,24,24,0.136364,3,0.041667,1,0.041667,1,36047029200,11214
292,2010,5,21,25,26,23,23,-0.192308,-5,-0.086957,-2,-0.086957,-2,36047029200,11214
294,2001,0,5,5,5,5,5,0,0,0,0,0,0,36047029400,11214
294,2001,1,14,5,14,14,14,0,0,0,0,0,0,36047029400,11214
294,2001,2,3,14,3,3,3,0,0,0,0,0,0,36047029400,11214
294,2001,3,17,3,17,17,17,0,0,0,0,0,0,36047029400,11214
294,2001,4,10,17,10,10,10,0,0,0,0,0,0,36047029400,11214
294,2001,5,7,10,7,7,7,0,0,0,0,0,0,36047029400,11214
294,2002,0,6,6,5,6,6,0.2,1,0,0,0,0,36047029400,11214
294,2002,1,6,6,14,6,6,-0.571429,-8,0,0,0,0,36047029400,11214
294,2002,2,14,6,3,14,14,3.666667,11,0,0,0,0,36047029400,11214
294,2002,3,5,14,17,5,5,-0.705882,-12,0,0,0,0,36047029400,11214
294,2002,4,18,5,10,18,18,0.8,8,0,0,0,0,36047029400,11214
294,2002,5,10,18,7,10,10,0.428571,3,0,0,0,0,36047029400,11214
294,2003,0,10,10,6,10,10,0.666667,4,0,0,0,0,36047029400,11214
294,2003,1,6,10,6,6,6,0,0,0,0,0,0,36047029400,11214
294,2003,2,8,6,14,8,8,-0.428571,-6,0,0,0,0,36047029400,11214
294,2003,3,10,8,5,10,10,1,5,0,0,0,0,36047029400,11214
294,2003,4,5,10,18,5,5,-0.722222,-13,0,0,0,0,36047029400,11214
294,2003,5,19,5,10,19,19,0.9,9,0,0,0,0,36047029400,11214
294,2004,0,6,6,10,5,5,-0.4,-4,0.2,1,0.2,1,36047029400,11214
294,2004,1,11,6,6,14,14,0.833333,5,-0.214286,-3,-0.214286,-3,36047029400,11214
294,2004,2,4,11,8,3,3,-0.5,-4,0.333333,1,0.333333,1,36047029400,11214
294,2004,3,10,4,10,17,17,0,0,-0.411765,-7,-0.411765,-7,36047029400,11214
294,2004,4,8,10,5,10,10,0.6,3,-0.2,-2,-0.2,-2,36047029400,11214
294,2004,5,6,8,19,7,7,-0.684211,-13,-0.142857,-1,-0.142857,-1,36047029400,11214
294,2005,0,4,4,6,6,6,-0.333333,-2,-0.333333,-2,-0.333333,-2,36047029400,11214
294,2005,1,9,4,11,6,6,-0.181818,-2,0.5,3,0.5,3,36047029400,11214
294,2005,2,11,9,4,14,14,1.75,7,-0.214286,-3,-0.214286,-3,36047029400,11214
294,2005,3,7,11,10,5,5,-0.3,-3,0.4,2,0.4,2,36047029400,11214
294,2005,4,9,7,8,18,18,0.125,1,-0.5,-9,-0.5,-9,36047029400,11214
294,2005,5,9,9,6,10,10,0.5,3,-0.1,-1,-0.1,-1,36047029400,11214
294,2006,0,10,10,4,10,10,1.5,6,0,0,0,0,36047029400,11214
294,2006,1,4,10,9,6,6,-0.555556,-5,-0.333333,-2,-0.333333,-2,36047029400,11214
294,2006,2,7,4,11,8,8,-0.363636,-4,-0.125,-1,-0.125,-1,36047029400,11214
294,2006,3,10,7,7,10,10,0.428571,3,0,0,0,0,36047029400,11214
294,2006,4,9,10,9,5,5,0,0,0.8,4,0.8,4,36047029400,11214
294,2006,5,12,9,9,19,19,0.333333,3,-0.368421,-7,-0.368421,-7,36047029400,11214
294,2007,0,6,6,10,6,6,-0.4,-4,0,0,0,0,36047029400,11214
294,2007,1,8,6,4,11,11,1,4,-0.272727,-3,-0.272727,-3,36047029400,11214
294,2007,2,4,8,7,4,4,-0.428571,-3,0,0,0,0,36047029400,11214
294,2007,3,4,4,10,10,10,-0.6,-6,-0.6,-6,-0.6,-6,36047029400,11214
294,2007,4,9,4,9,8,8,0,0,0.125,1,0.125,1,36047029400,11214
294,2007,5,11,9,12,6,6,-0.083333,-1,0.833333,5,0.833333,5,36047029400,11214
294,2008,0,7,7,6,4,4,0.166667,1,0.75,3,0.75,3,36047029400,11214
294,2008,1,7,7,8,9,9,-0.125,-1,-0.222222,-2,-0.222222,-2,36047029400,11214
294,2008,2,10,7,4,11,11,1.5,6,-0.090909,-1,-0.090909,-1,36047029400,11214
294,2008,3,4,10,4,7,7,0,0,-0.428571,-3,-0.428571,-3,36047029400,11214
294,2008,4,3,4,9,9,9,-0.666667,-6,-0.666667,-6,-0.666667,-6,36047029400,11214
294,2008,5,10,3,11,9,9,-0.090909,-1,0.111111,1,0.111111,1,36047029400,11214
294,2009,0,6,6,7,10,10,-0.142857,-1,-0.4,-4,-0.4,-4,36047029400,11214
