CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2
216,2007,2,10,36047021600,11219,9,15258,2650,72,2052,351,10,11,12,12,-0.2857143,0,0.03809524,0.05555556,-1,0,-1
216,2008,2,9,36047021600,11219,10,15731,2627,55,2214,397,9,3,9,11,-0.1,-0.3571429,-0.1285714,-0.1190476,1,1,1
216,2009,2,10,36047021600,11219,15,17855,2998,72,2730,426,10,12,8,10,0.1111111,-0.2857143,-0.09153439,-0.2142857,5,1,1
216,2010,2,15,36047021600,11219,0,19221,3501,84,2922,519,15,16,10,11,0.5,0.5,0.1703704,-0.04761905,-15,0,-1
216,2001,3,13,36047021600,11219,8,16345,2697,71,2046,328,13,9,9,9,0,0,0,0,-5,0,-1
216,2002,3,8,36047021600,11219,13,16334,2857,61,2047,382,8,12,10,10,-0.3846154,0,-0.1923077,0,5,1,1
216,2003,3,13,36047021600,11219,12,16266,2826,75,2047,354,13,14,11,11,0.625,0,0.08012821,0,-1,0,-1
216,2004,3,12,36047021600,11219,11,16081,2715,69,2087,325,12,10,12,11,-0.07692308,-0.07692308,0.05448718,-0.02564103,-1,0,-1
216,2005,3,11,36047021600,11219,17,15892,2598,78,2100,333,11,14,12,11,-0.08333333,0.375,0.1549145,0.09935897,6,1,1
216,2006,3,17,36047021600,11219,10,15737,2620,91,2134,365,17,14,12,12,0.5454545,0.3076923,0.1283994,0.2019231,-7,0,-1
216,2007,3,10,36047021600,11219,10,15258,2523,72,2052,345,10,10,12,12,-0.4117647,-0.1666667,0.0167855,0.1720085,0,0,0
216,2008,3,10,36047021600,11219,12,15731,2639,55,2214,372,10,9,11,11,0,-0.09090909,0.04456328,0.01670552,2,1,1
216,2009,3,12,36047021600,11219,8,17855,2812,72,2730,447,12,10,9,11,0.2,-0.2941176,-0.07058824,-0.1838978,-4,0,-1
216,2010,3,8,36047021600,11219,0,19221,3047,84,2922,427,8,15,11,11,-0.3333333,-0.2,-0.04444444,-0.1950089,-8,0,-1
216,2001,4,12,36047021600,11219,13,16345,2524,71,2046,325,12,13,13,13,0,0,0,0,1,1,1
216,2002,4,13,36047021600,11219,10,16334,2631,61,2047,323,13,8,10,10,0.08333333,0,0.04166667,0,-3,0,-1
216,2003,4,10,36047021600,11219,11,16266,2771,75,2047,389,10,13,11,11,-0.2307692,0,-0.0491453,0,1,1,1
216,2004,4,11,36047021600,11219,13,16081,2740,69,2087,357,11,12,11,11,0.1,-0.08333333,-0.01581197,-0.02777778,2,1,1
216,2005,4,13,36047021600,11219,14,15892,2638,78,2100,326,13,11,12,11,0.1818182,0,0.01701632,-0.02777778,1,1,1
216,2006,4,14,36047021600,11219,18,15737,2542,91,2134,335,14,17,13,12,0.07692308,0.4,0.1195804,0.1055556,4,1,1
216,2007,4,18,36047021600,11219,9,15258,2501,72,2052,358,18,10,12,12,0.2857143,0.6363636,0.1814852,0.3454545,-9,0,-1
216,2008,4,9,36047021600,11219,10,15731,2528,55,2214,363,9,10,12,12,-0.5,-0.3076923,-0.04578755,0.2428904,1,1,1
216,2009,4,10,36047021600,11219,14,17855,2848,72,2730,432,10,12,10,12,0.1111111,-0.2857143,-0.03439153,0.01431901,4,1,1
216,2010,4,14,36047021600,11219,0,19221,2880,84,2922,466,14,8,10,11,0.4,-0.2222222,0.003703704,-0.2718763,-14,0,-1
216,2001,5,10,36047021600,11219,6,16345,2611,71,2046,342,10,12,12,12,0,0,0,0,-4,0,-1
216,2002,5,6,36047021600,11219,14,16334,2512,61,2047,332,6,13,12,12,-0.4,0,-0.2,0,8,1,1
216,2003,5,14,36047021600,11219,8,16266,2586,75,2047,318,14,10,11,11,1.333333,0,0.3111111,0,-6,0,-1
216,2004,5,8,36047021600,11219,13,16081,2713,69,2087,384,8,11,11,11,-0.4285714,-0.2,0.168254,-0.06666667,5,1,1
216,2005,5,13,36047021600,11219,20,15892,2714,78,2100,393,13,13,11,11,0.625,1.166667,0.5099206,0.3222222,7,1,1
216,2006,5,20,36047021600,11219,14,15737,2617,91,2134,354,20,14,12,12,0.5384615,0.4285714,0.2449634,0.4650794,-6,0,-1
216,2007,5,14,36047021600,11219,13,15258,2491,72,2052,316,14,18,15,13,-0.3,0.75,0.2878205,0.781746,-1,0,-1
216,2008,5,13,36047021600,11219,12,15731,2511,55,2214,365,13,9,13,13,-0.07142857,0,0.05567766,0.3928571,-1,0,-1
216,2009,5,12,36047021600,11219,14,17855,2738,72,2730,424,12,10,12,12,-0.07692308,-0.4,-0.1494505,0.1166667,2,1,1
216,2010,5,14,36047021600,11219,0,19221,2915,84,2922,457,14,14,11,13,0.1666667,0,0.006105006,-0.1333333,-14,0,-1
218,2001,0,10,36047021800,11219,6,16345,2702,66,2046,323,10,0,0,0,0,0,0,0,-4,0,-1
218,2002,0,6,36047021800,11219,15,16334,2613,55,2047,309,6,0,0,0,-0.4,0,-0.2,0,9,1,1
218,2003,0,15,36047021800,11219,10,16266,2546,63,2047,315,15,0,0,0,1.5,0,0.3666667,0,-5,0,-1
218,2004,0,10,36047021800,11219,9,16081,2606,66,2087,337,10,0,0,0,-0.3333333,0,0.2555556,0,-1,0,-1
218,2005,0,9,36047021800,11219,14,15892,2615,66,2100,346,9,0,0,0,-0.1,0.5,0.3555556,0.1666667,5,1,1
218,2006,0,14,36047021800,11219,11,15737,2616,69,2134,367,14,0,0,0,0.5555556,-0.06666667,0.04074074,0.1444444,-3,0,-1
218,2007,0,11,36047021800,11219,7,15258,2454,65,2052,298,11,0,0,0,-0.2142857,0.1,0.08042328,0.1777778,-4,0,-1
218,2008,0,7,36047021800,11219,9,15731,2796,53,2214,399,7,0,0,0,-0.3636364,-0.2222222,-0.007455507,-0.06296296,2,1,1
218,2009,0,9,36047021800,11219,17,17855,3070,47,2730,502,9,0,0,0,0.2857143,-0.3571429,-0.0974026,-0.1597884,8,1,1
218,2010,0,17,36047021800,11219,0,19221,3560,62,2922,484,17,0,0,0,0.8888889,0.5454545,0.2703223,-0.01130351,-17,0,-1
218,2001,1,13,36047021800,11219,7,16345,2934,66,2046,348,13,10,10,10,0,0,0,0,-6,0,-1
218,2002,1,7,36047021800,11219,8,16334,2841,55,2047,348,7,6,8,8,-0.4615385,0,-0.2307692,0,1,1,1
218,2003,1,8,36047021800,11219,14,16266,2716,63,2047,335,8,15,10,10,0.1428571,0,-0.1062271,0,6,1,1
218,2004,1,14,36047021800,11219,6,16081,2667,66,2087,352,14,10,10,10,0.75,0.07692308,0.1437729,0.02564103,-8,0,-1
218,2005,1,6,36047021800,11219,7,15892,2676,66,2100,353,6,9,11,10,-0.5714286,-0.1428571,0.1071429,-0.02197802,1,1,1
218,2006,1,7,36047021800,11219,13,15737,2707,69,2134,351,7,14,11,10,0.1666667,-0.125,0.1150794,-0.06364469,6,1,1
218,2007,1,13,36047021800,11219,10,15258,2639,65,2052,384,13,11,11,11,0.8571429,-0.07142857,0.1507937,-0.1130952,-3,0,-1
218,2008,1,10,36047021800,11219,8,15731,2630,53,2214,318,10,7,10,10,-0.2307692,0.6666667,0.2643468,0.156746,-2,0,-1
218,2009,1,8,36047021800,11219,13,17855,3389,47,2730,499,8,9,9,10,-0.2,0.1428571,0.1421245,0.2460317,5,1,1
218,2010,1,13,36047021800,11219,0,19221,3318,62,2922,569,13,17,11,11,0.625,0,0.06474359,0.2698413,-13,0,-1
218,2001,2,14,36047021800,11219,13,16345,2877,66,2046,380,14,13,13,13,0,0,0,0,-1,0,-1
218,2002,2,13,36047021800,11219,12,16334,2880,55,2047,353,13,7,10,10,-0.07142857,0,-0.03571429,0,-1,0,-1
218,2003,2,12,36047021800,11219,13,16266,2821,63,2047,336,12,8,9,9,-0.07692308,0,-0.04945055,0,1,1,1
218,2004,2,13,36047021800,11219,12,16081,2640,66,2087,332,13,14,9,10,0.08333333,-0.07142857,-0.02167277,-0.02380952,-1,0,-1
218,2005,2,12,36047021800,11219,7,15892,2651,66,2100,349,12,6,9,9,-0.07692308,-0.07692308,-0.02350427,-0.04945055,-5,0,-1
218,2006,2,7,36047021800,11219,8,15737,2635,69,2134,362,7,7,9,8,-0.4166667,-0.4166667,-0.1367521,-0.1883394,1,1,1
218,2007,2,8,36047021800,11219,13,15258,2650,65,2052,351,8,13,8,9,0.1428571,-0.3846154,-0.1169109,-0.292735,5,1,1
218,2008,2,13,36047021800,11219,10,15731,2627,53,2214,397,13,10,10,10,0.625,0.08333333,0.1170635,-0.2393162,-3,0,-1
218,2009,2,10,36047021800,11219,8,17855,2998,47,2730,426,10,8,10,8,-0.2307692,0.4285714,0.1790293,0.04242979,-2,0,-1
218,2010,2,8,36047021800,11219,0,19221,3501,62,2922,519,8,13,10,10,-0.2,0,0.06474359,0.1706349,-8,0,-1
218,2001,3,10,36047021800,11219,11,16345,2697,66,2046,328,10,14,14,14,0,0,0,0,1,1,1
218,2002,3,11,36047021800,11219,12,16334,2857,55,2047,382,11,13,13,13,0.1,0,0.05,0,1,1,1
218,2003,3,12,36047021800,11219,8,16266,2826,63,2047,354,12,12,13,13,0.09090909,0,0.06363636,0,-4,0,-1
218,2004,3,8,36047021800,11219,15,16081,2715,66,2087,325,8,13,12,13,-0.3333333,-0.2,-0.04747475,-0.06666667,7,1,1
218,2005,3,15,36047021800,11219,15,15892,2598,66,2100,333,15,12,12,12,0.875,0.3636364,0.2108586,0.05454545,0,0,0
218,2006,3,15,36047021800,11219,7,15737,2620,69,2134,365,15,7,10,11,0,0.25,0.1805556,0.1378788,-8,0,-1
218,2007,3,7,36047021800,11219,6,15258,2523,65,2052,345,7,8,9,10,-0.5333333,-0.125,0.1138889,0.1628788,-1,0,-1
218,2008,3,6,36047021800,11219,9,15731,2639,53,2214,372,6,13,9,10,-0.1428571,-0.6,-0.2253968,-0.1583333,3,1,1
218,2009,3,9,36047021800,11219,12,17855,2812,47,2730,447,9,10,10,10,0.5,-0.4,-0.05873016,-0.375,3,1,1
218,2010,3,12,36047021800,11219,0,19221,3047,62,2922,427,12,8,10,9,0.3333333,0.7142857,0.2301587,-0.0952381,-12,0,-1
218,2001,4,9,36047021800,11219,7,16345,2524,66,2046,325,9,10,10,10,0,0,0,0,-2,0,-1
218,2002,4,7,36047021800,11219,10,16334,2631,55,2047,323,7,11,10,10,-0.2222222,0,-0.1111111,0,3,1,1
218,2003,4,10,36047021800,11219,14,16266,2771,63,2047,389,10,12,11,11,0.4285714,0,0.06878307,0,4,1,1
218,2004,4,14,36047021800,11219,11,16081,2740,66,2087,357,14,8,10,10,0.4,0.5555556,0.2021164,0.1851852,-3,0,-1
218,2005,4,11,36047021800,11219,13,15892,2638,66,2100,326,11,15,11,11,-0.2142857,0.5714286,0.2047619,0.3756614,2,1,1
218,2006,4,13,36047021800,11219,14,15737,2542,69,2134,335,13,15,12,12,0.1818182,0.3,0.1225108,0.4756614,1,1,1
218,2007,4,14,36047021800,11219,6,15258,2501,65,2052,358,14,7,12,11,0.07692308,0,0.01481851,0.2904762,-8,0,-1
218,2008,4,6,36047021800,11219,5,15731,2528,53,2214,363,6,6,9,10,-0.5714286,-0.4545455,-0.1042291,-0.05151515,-1,0,-1
218,2009,4,5,36047021800,11219,9,17855,2848,47,2730,432,5,9,7,10,-0.1666667,-0.6153846,-0.2203907,-0.3566434,4,1,1
218,2010,4,9,36047021800,11219,0,19221,2880,62,2922,466,9,12,9,9,0.8,-0.3571429,0.02063492,-0.475691,-9,0,-1
218,2001,5,10,36047021800,11219,11,16345,2611,66,2046,342,10,9,9,9,0,0,0,0,1,1,1
218,2002,5,11,36047021800,11219,6,16334,2512,55,2047,332,11,7,8,8,0.1,0,0.05,0,-5,0,-1
218,2003,5,6,36047021800,11219,7,16266,2586,63,2047,318,6,10,8,8,-0.4545455,0,-0.1181818,0,1,1,1
218,2004,5,7,36047021800,11219,13,16081,2713,66,2087,384,7,14,10,10,0.1666667,-0.3,-0.06262626,-0.1,6,1,1
218,2005,5,13,36047021800,11219,13,15892,2714,66,2100,393,13,11,11,10,0.8571429,0.1818182,0.1897547,-0.03939394,0,0,0
218,2006,5,13,36047021800,11219,12,15737,2617,69,2134,354,13,13,12,11,0,1.166667,0.3412698,0.3494949,-1,0,-1
218,2007,5,12,36047021800,11219,11,15258,2491,65,2052,316,12,14,12,12,-0.07692308,0.7142857,0.2600733,0.6875902,-1,0,-1
218,2008,5,11,36047021800,11219,6,15731,2511,53,2214,365,11,6,11,11,-0.08333333,-0.1538462,-0.0534188,0.5757021,-5,0,-1
218,2009,5,6,36047021800,11219,3,17855,2738,47,2730,424,6,5,8,9,-0.4545455,-0.5384615,-0.204934,0.007326007,-3,0,-1
218,2010,5,3,36047021800,11219,0,19221,2915,62,2922,457,3,9,6,9,-0.5,-0.75,-0.3459596,-0.4807692,-3,0,-1
220,2001,0,12,36047022000,11219,12,16345,2702,58,2046,323,12,0,0,0,0,0,0,0,0,0,0
220,2002,0,12,36047022000,11219,10,16334,2613,55,2047,309,12,0,0,0,0,0,0,0,-2,0,-1
220,2003,0,10,36047022000,11219,11,16266,2546,62,2047,315,10,0,0,0,-0.1666667,0,-0.05555556,0,1,1,1
220,2004,0,11,36047022000,11219,5,16081,2606,64,2087,337,11,0,0,0,0.1,-0.08333333,-0.02222222,-0.02777778,-6,0,-1
220,2005,0,5,36047022000,11219,11,15892,2615,65,2100,346,5,0,0,0,-0.5454545,-0.5833333,-0.2040404,-0.2222222,6,1,1
220,2006,0,11,36047022000,11219,7,15737,2616,66,2134,367,11,0,0,0,1.2,0.1,0.2515152,-0.1888889,-4,0,-1
220,2007,0,7,36047022000,11219,6,15258,2454,61,2052,298,7,0,0,0,-0.3636364,-0.3636364,0.0969697,-0.2823232,-1,0,-1
220,2008,0,6,36047022000,11219,14,15731,2796,54,2214,399,6,0,0,0,-0.1428571,0.2,0.2311688,-0.02121212,8,1,1
220,2009,0,14,36047022000,11219,16,17855,3070,65,2730,502,14,0,0,0,1.333333,0.2727273,0.2756133,0.03636364,2,1,1
220,2010,0,16,36047022000,11219,0,19221,3560,68,2922,484,16,0,0,0,0.1428571,1.285714,0.4444444,0.5861472,-16,0,-1
220,2001,1,12,36047022000,11219,12,16345,2934,58,2046,348,12,12,12,12,0,0,0,0,0,0,0
220,2002,1,12,36047022000,11219,13,16334,2841,55,2047,348,12,12,12,12,0,0,0,0,1,1,1
220,2003,1,13,36047022000,11219,14,16266,2716,62,2047,335,13,10,11,11,0.08333333,0,0.02777778,0,1,1,1
220,2004,1,14,36047022000,11219,14,16081,2667,64,2087,352,14,11,11,11,0.07692308,0.1666667,0.0534188,0.05555556,0,0,0
220,2005,1,14,36047022000,11219,5,15892,2676,65,2100,353,14,5,8,10,0,0.1666667,0.0534188,0.1111111,-9,0,-1
220,2006,1,5,36047022000,11219,12,15737,2707,66,2134,351,5,11,9,9,-0.6428571,-0.6153846,-0.1886447,-0.09401709,7,1,1
220,2007,1,12,36047022000,11219,6,15258,2639,61,2052,384,12,7,7,8,1.4,-0.1428571,0.252381,-0.1971917,-6,0,-1
220,2008,1,6,36047022000,11219,9,15731,2630,54,2214,318,6,6,8,8,-0.5,-0.5714286,0.08571429,-0.4432234,3,1,1
220,2009,1,9,36047022000,11219,16,17855,3389,65,2730,499,9,14,9,8,0.5,0.8,0.4666667,0.02857143,7,1,1
220,2010,1,16,36047022000,11219,0,19221,3318,68,2922,569,16,16,12,10,0.7777778,0.3333333,0.2592593,0.1873016,-16,0,-1
220,2001,2,9,36047022000,11219,12,16345,2877,58,2046,380,9,12,12,12,0,0,0,0,3,1,1
220,2002,2,12,36047022000,11219,15,16334,2880,55,2047,353,12,12,12,12,0.3333333,0,0.1666667,0,3,1,1
220,2003,2,15,36047022000,11219,9,16266,2821,62,2047,336,15,13,12,12,0.25,0,0.1944444,0,-6,0,-1
220,2004,2,9,36047022000,11219,13,16081,2640,64,2087,332,9,14,13,12,-0.4,0,0.06111111,0,4,1,1
220,2005,2,13,36047022000,11219,16,15892,2651,65,2100,349,13,14,13,13,0.4444444,0.08333333,0.09814815,0.02777778,3,1,1
220,2006,2,16,36047022000,11219,6,15737,2635,66,2134,362,16,5,11,11,0.2307692,0.06666667,0.09173789,0.05,-10,0,-1
220,2007,2,6,36047022000,11219,10,15258,2650,61,2052,351,6,12,10,11,-0.625,-0.3333333,0.01673789,-0.06111111,4,1,1
220,2008,2,10,36047022000,11219,14,15731,2627,54,2214,397,10,6,7,10,0.6666667,-0.2307692,0.09081197,-0.165812,4,1,1
220,2009,2,14,36047022000,11219,9,17855,2998,65,2730,426,14,9,9,9,0.4,-0.125,0.1472222,-0.2297009,-5,0,-1
220,2010,2,9,36047022000,11219,0,19221,3501,68,2922,519,9,16,10,9,-0.3571429,0.5,0.2365079,0.04807692,-9,0,-1
220,2001,3,8,36047022000,11219,6,16345,2697,58,2046,328,8,9,9,9,0,0,0,0,-2,0,-1
220,2002,3,6,36047022000,11219,11,16334,2857,55,2047,382,6,12,10,10,-0.25,0,-0.125,0,5,1,1
220,2003,3,11,36047022000,11219,12,16266,2826,62,2047,354,11,15,12,12,0.8333333,0,0.1944444,0,1,1,1
220,2004,3,12,36047022000,11219,10,16081,2715,64,2087,325,12,9,12,11,0.09090909,0.5,0.2247475,0.1666667,-2,0,-1
220,2005,3,10,36047022000,11219,14,15892,2598,65,2100,333,10,13,12,11,-0.1666667,0.6666667,0.2525253,0.3888889,4,1,1
220,2006,3,14,36047022000,11219,14,15737,2620,66,2134,365,14,16,12,13,0.4,0.2727273,0.1080808,0.479798,0,0,0
220,2007,3,14,36047022000,11219,7,15258,2523,61,2052,345,14,6,11,11,0,0.1666667,0.07777778,0.3686869,-7,0,-1
220,2008,3,7,36047022000,11219,11,15731,2639,54,2214,372,7,10,10,10,-0.5,-0.3,-0.03333333,0.04646465,4,1,1
220,2009,3,11,36047022000,11219,12,17855,2812,65,2730,447,11,14,10,11,0.5714286,-0.2142857,0.02380952,-0.115873,1,1,1
220,2010,3,12,36047022000,11219,0,19221,3047,68,2922,427,12,9,11,11,0.09090909,-0.1428571,0.05411255,-0.2190476,-12,0,-1
220,2001,4,8,36047022000,11219,6,16345,2524,58,2046,325,8,8,8,8,0,0,0,0,-2,0,-1
220,2002,4,6,36047022000,11219,7,16334,2631,55,2047,323,6,6,7,7,-0.25,0,-0.125,0,1,1,1
220,2003,4,7,36047022000,11219,11,16266,2771,62,2047,389,7,11,8,8,0.1666667,0,-0.02777778,0,4,1,1
220,2004,4,11,36047022000,11219,14,16081,2740,64,2087,357,11,12,9,9,0.5714286,0.375,0.1626984,0.125,3,1,1
220,2005,4,14,36047022000,11219,8,15892,2638,65,2100,326,14,10,11,9,0.2727273,1.333333,0.3369408,0.5694444,-6,0,-1
220,2006,4,8,36047022000,11219,13,15737,2542,66,2134,335,8,14,12,10,-0.4285714,0.1428571,0.1385281,0.6170635,5,1,1
220,2007,4,13,36047022000,11219,14,15258,2501,61,2052,358,13,14,12,12,0.625,0.1818182,0.1563853,0.5526696,1,1,1
220,2008,4,14,36047022000,11219,5,15731,2528,54,2214,363,14,7,11,11,0.07692308,0,0.09111722,0.1082251,-9,0,-1
220,2009,4,5,36047022000,11219,11,17855,2848,65,2730,432,5,11,10,11,-0.6428571,-0.375,0.01968864,-0.06439394,6,1,1
220,2010,4,11,36047022000,11219,0,19221,2880,68,2922,466,11,12,10,11,1.2,-0.1538462,0.2113553,-0.1762821,-11,0,-1
220,2001,5,9,36047022000,11219,7,16345,2611,58,2046,342,9,8,8,8,0,0,0,0,-2,0,-1
220,2002,5,7,36047022000,11219,6,16334,2512,55,2047,332,7,6,7,7,-0.2222222,0,-0.1111111,0,-1,0,-1
220,2003,5,6,36047022000,11219,7,16266,2586,62,2047,318,6,7,7,7,-0.1428571,0,-0.1216931,0,1,1,1
220,2004,5,7,36047022000,11219,9,16081,2713,64,2087,384,7,11,8,8,0.1666667,-0.2222222,-0.06613757,-0.07407407,2,1,1
220,2005,5,9,36047022000,11219,12,15892,2714,65,2100,393,9,14,10,9,0.2857143,0.2857143,0.1031746,0.02116402,3,1,1
220,2006,5,12,36047022000,11219,9,15737,2617,66,2134,354,12,8,11,9,0.3333333,1,0.2619048,0.3544974,-3,0,-1
220,2007,5,9,36047022000,11219,11,15258,2491,61,2052,316,9,13,11,10,-0.25,0.2857143,0.1230159,0.5238095,2,1,1
220,2008,5,11,36047022000,11219,12,15731,2511,54,2214,365,11,14,11,12,0.2222222,0.2222222,0.1018519,0.5026455,1,1,1
220,2009,5,12,36047022000,11219,4,17855,2738,65,2730,424,12,5,10,10,0.09090909,0,0.02104377,0.1693122,-8,0,-1
220,2010,5,4,36047022000,11219,0,19221,2915,68,2922,457,4,11,10,10,-0.6666667,-0.5555556,-0.1178451,-0.1111111,-4,0,-1
222,2001,0,2,36047022200,11219,4,16345,2702,20,2046,323,2,0,0,0,0,0,0,0,2,1,1
222,2002,0,4,36047022200,11219,1,16334,2613,16,2047,309,4,0,0,0,1,0,0.5,0,-3,0,-1
222,2003,0,1,36047022200,11219,11,16266,2546,16,2047,315,1,0,0,0,-0.75,0,0.08333333,0,10,1,1
222,2004,0,11,36047022200,11219,4,16081,2606,28,2087,337,11,0,0,0,10,4.5,3.416667,1.5,-7,0,-1
222,2005,0,4,36047022200,11219,6,15892,2615,27,2100,346,4,0,0,0,-0.6363636,0,2.871212,1.5,2,1,1
222,2006,0,6,36047022200,11219,3,15737,2616,29,2134,367,6,0,0,0,0.5,5,3.287879,3.166667,-3,0,-1
222,2007,0,3,36047022200,11219,5,15258,2454,26,2052,298,3,0,0,0,-0.5,-0.7272727,-0.2121212,1.424242,2,1,1
222,2008,0,5,36047022200,11219,4,15731,2796,31,2214,399,5,0,0,0,0.6666667,0.25,0.2222222,1.507576,-1,0,-1
222,2009,0,4,36047022200,11219,2,17855,3070,36,2730,502,4,0,0,0,-0.2,-0.3333333,-0.01111111,-0.270202,-2,0,-1
222,2010,0,2,36047022200,11219,0,19221,3560,31,2922,484,2,0,0,0,-0.5,-0.3333333,-0.01111111,-0.1388889,-2,0,-1
222,2001,1,8,36047022200,11219,3,16345,2934,20,2046,348,8,2,2,2,0,0,0,0,-5,0,-1
222,2002,1,3,36047022200,11219,4,16334,2841,16,2047,348,3,4,3,3,-0.625,0,-0.3125,0,1,1,1
222,2003,1,4,36047022200,11219,1,16266,2716,16,2047,335,4,1,2,2,0.3333333,0,-0.09722222,0,-3,0,-1
222,2004,1,1,36047022200,11219,8,16081,2667,28,2087,352,1,11,5,4,-0.75,-0.875,-0.3472222,-0.2916667,7,1,1
222,2005,1,8,36047022200,11219,4,15892,2676,27,2100,353,8,4,5,4,7,1.666667,2.194444,0.2638889,-4,0,-1
222,2006,1,4,36047022200,11219,6,15737,2707,29,2134,351,4,6,7,5,-0.5,0,1.916667,0.2638889,2,1,1
222,2007,1,6,36047022200,11219,2,15258,2639,26,2052,384,6,3,4,5,0.5,5,2.333333,2.222222,-4,0,-1
222,2008,1,2,36047022200,11219,8,15731,2630,31,2214,318,2,5,4,5,-0.6666667,-0.75,-0.2222222,1.416667,6,1,1
222,2009,1,8,36047022200,11219,4,17855,3389,36,2730,499,8,4,4,4,3,1,0.9444444,1.75,-4,0,-1
222,2010,1,4,36047022200,11219,0,19221,3318,31,2922,569,4,2,3,4,-0.5,-0.3333333,0.6111111,-0.02777778,-4,0,-1
222,2001,2,2,36047022200,11219,5,16345,2877,20,2046,380,2,8,8,8,0,0,0,0,3,1,1
222,2002,2,5,36047022200,11219,3,16334,2880,16,2047,353,5,3,5,5,1.5,0,0.75,0,-2,0,-1
222,2003,2,3,36047022200,11219,5,16266,2821,16,2047,336,3,4,5,5,-0.4,0,0.3666667,0,2,1,1
222,2004,2,5,36047022200,11219,1,16081,2640,28,2087,332,5,1,2,4,0.6666667,1.5,0.5888889,0.5,-4,0,-1
222,2005,2,1,36047022200,11219,7,15892,2651,27,2100,349,1,8,4,4,-0.8,-0.8,-0.1777778,0.2333333,6,1,1
222,2006,2,7,36047022200,11219,4,15737,2635,29,2134,362,7,4,4,4,6,1.333333,1.955556,0.6777778,-3,0,-1
222,2007,2,4,36047022200,11219,9,15258,2650,26,2052,351,4,6,6,4,-0.4285714,-0.2,1.590476,0.1111111,5,1,1
222,2008,2,9,36047022200,11219,4,15731,2627,31,2214,397,9,2,4,4,1.25,8,2.27381,3.044444,-5,0,-1
222,2009,2,4,36047022200,11219,8,17855,2998,36,2730,426,4,8,5,5,-0.5555556,-0.4285714,0.08862434,2.457143,4,1,1
222,2010,2,8,36047022200,11219,0,19221,3501,31,2922,519,8,4,4,4,1,1,0.5648148,2.857143,-8,0,-1
222,2001,3,0,36047022200,11219,2,16345,2697,20,2046,328,0,2,2,2,0,0,0,0,2,1,1
222,2002,3,2,36047022200,11219,6,16334,2857,16,2047,382,2,5,3,3,0,0,0,0,4,1,1
222,2003,3,6,36047022200,11219,3,16266,2826,16,2047,354,6,3,3,3,2,0,0.6666667,0,-3,0,-1
222,2004,3,3,36047022200,11219,4,16081,2715,28,2087,325,3,5,4,3,-0.5,0,0.5,0,1,1,1
222,2005,3,4,36047022200,11219,2,15892,2598,27,2100,333,4,1,3,3,0.3333333,1,0.6111111,0.3333333,-2,0,-1
222,2006,3,2,36047022200,11219,7,15737,2620,29,2134,365,2,7,4,4,-0.5,-0.6666667,-0.2222222,0.1111111,5,1,1
222,2007,3,7,36047022200,11219,5,15258,2523,26,2052,345,7,4,4,4,2.5,1.333333,0.7777778,0.5555556,-2,0,-1
222,2008,3,5,36047022200,11219,8,15731,2639,31,2214,372,5,9,6,5,-0.2857143,0.25,0.5714286,0.3055556,3,1,1
222,2009,3,8,36047022200,11219,4,17855,2812,36,2730,447,8,4,5,5,0.6,3,0.9380952,1.527778,-4,0,-1
222,2010,3,4,36047022200,11219,0,19221,3047,31,2922,427,4,8,7,6,-0.5,-0.4285714,-0.06190476,0.9404762,-4,0,-1
222,2001,4,2,36047022200,11219,0,16345,2524,20,2046,325,2,0,0,0,0,0,0,0,-2,0,-1
222,2002,4,0,36047022200,11219,2,16334,2631,16,2047,323,0,2,1,1,-1,0,-0.5,0,2,1,1
222,2003,4,2,36047022200,11219,5,16266,2771,16,2047,389,2,6,2,2,0,0,-0.3333333,0,3,1,1
222,2004,4,5,36047022200,11219,4,16081,2740,28,2087,357,5,3,3,2,1.5,1.5,0.1666667,0.5,-1,0,-1
222,2005,4,4,36047022200,11219,4,15892,2638,27,2100,326,4,4,4,3,-0.2,0,0.4333333,0.5,0,0,0
222,2006,4,4,36047022200,11219,2,15737,2542,29,2134,335,4,2,3,3,0,1,0.4333333,0.8333333,-2,0,-1
222,2007,4,2,36047022200,11219,7,15258,2501,26,2052,358,2,7,4,4,-0.5,-0.6,-0.2333333,0.1333333,5,1,1
222,2008,4,7,36047022200,11219,5,15731,2528,31,2214,363,7,5,4,4,2.5,0.75,0.6666667,0.3833333,-2,0,-1
222,2009,4,5,36047022200,11219,8,17855,2848,36,2730,432,5,8,6,5,-0.2857143,0.25,0.5714286,0.1333333,3,1,1
222,2010,4,8,36047022200,11219,0,19221,2880,31,2922,466,8,4,5,5,0.6,3,0.9380952,1.333333,-8,0,-1
222,2001,5,6,36047022200,11219,2,16345,2611,20,2046,342,6,2,2,2,0,0,0,0,-4,0,-1
222,2002,5,2,36047022200,11219,0,16334,2512,16,2047,332,2,0,1,1,-0.6666667,0,-0.3333333,0,-2,0,-1
222,2003,5,0,36047022200,11219,3,16266,2586,16,2047,318,0,2,1,1,-1,0,-0.5555556,0,3,1,1
